Off CD,Fo Name,Auth No,P/L Eff Dt,P/L exp Dt,Permit Status,Allotment Number,Allotment Name,Lvsk #,Lvsk Kind,Pd Beg Dt,Pd End Dt,Type Use,PL %,Aums
LLORB05000,THREE RIVERS RA,3600198,04/01/2015,06/30/2018,FLPMA 402(C)(2)/APPROP ACT,07049,FORKS OF POISON CR,35,CATTLE,4/16/2004,6/30/2004,ACTIVE,100,87
LLORB05000,THREE RIVERS RA,3600199,03/01/2006,02/28/2016,,07049,FORKS OF POISON CR,87,CATTLE,4/16/2004,6/30/2004,ACTIVE,100,217
LLORB05000,THREE RIVERS RA,3600202,01/01/2014,12/31/2014,FLPMA 402(C)(2)/APPROP ACT,05545,SUNSHINE FIELD,13,CATTLE,6/1/2004,9/30/2004,ACTIVE,100,52
LLORB05000,THREE RIVERS RA,3600204,03/01/2007,02/28/2017,FLPMA 402(C)(2)/APPROP ACT,05300,ALKALI,25,CATTLE,5/1/2002,8/31/2002,ACTIVE,100,101
LLORB05000,THREE RIVERS RA,3600204,03/01/2007,02/28/2017,FLPMA 402(C)(2)/APPROP ACT,05566,TEXACO BASIN,334,CATTLE,3/1/1997,9/30/1997,ACTIVE,100,2350
LLORB05000,THREE RIVERS RA,3600207,03/01/2015,02/28/2025,,02252,DIETRICH FIELD FFR,2,CATTLE,5/2/2012,8/16/2012,ACTIVE,100,7
LLORB05000,THREE RIVERS RA,3600216,03/01/2016,02/28/2026,FLPMA 402(C)(2)/APPROP ACT,07030,SKULL CREEK,850,SHEEP,4/21/2010,6/10/2010,ACTIVE,100,285
LLORB05000,THREE RIVERS RA,3600216,03/01/2016,02/28/2026,FLPMA 402(C)(2)/APPROP ACT,07056,DOUBLE O,12,CATTLE,5/1/2004,8/31/2004,ACTIVE,100,49
LLORB05000,THREE RIVERS RA,3600267,04/01/2011,03/31/2021,FLPMA 402(C)(2)/APPROP ACT,07036,HAYES,127,CATTLE,4/20/2005,7/31/2005,ACTIVE,100,430
LLORB05000,THREE RIVERS RA,3600267,04/01/2011,03/31/2021,FLPMA 402(C)(2)/APPROP ACT,07056,DOUBLE O,45,CATTLE,5/1/2005,7/31/2005,ACTIVE,100,136
LLORB05000,THREE RIVERS RA,3600270,03/01/2009,02/28/2019,,05546,DRUIT FIELD,15,CATTLE,4/16/2005,5/31/2005,CUSTODIAL,100,23
LLORB05000,THREE RIVERS RA,3600278,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,07028,STINGER CREEK,1,CATTLE,4/21/2003,8/31/2003,CUSTODIAL,100,4
LLORB05000,THREE RIVERS RA,3601422,03/01/2012,12/31/2017,FLPMA 402(C)(2)/APPROP ACT,05529,HOUSE BUTTE,125,CATTLE,4/16/2002,8/15/2002,ACTIVE,99,496
LLORB05000,THREE RIVERS RA,3601439,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,07030,SKULL CREEK,720,CATTLE,4/21/2005,5/31/2005,ACTIVE,100,971
LLORB05000,THREE RIVERS RA,3601439,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,07031,HAY CREEK,116,CATTLE,5/1/2005,9/30/2005,ACTIVE,100,583
LLORB05000,THREE RIVERS RA,3601439,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,07056,DOUBLE O,41,CATTLE,5/1/2005,7/31/2005,ACTIVE,100,124
LLORB05000,THREE RIVERS RA,3601524,03/01/2012,02/28/2022,,07017,CLUSTER,91,CATTLE,4/1/2012,9/30/2012,ACTIVE,100,547
LLORB05000,THREE RIVERS RA,3601524,03/01/2012,02/28/2022,,07017,CLUSTER,7,CATTLE,4/1/2012,9/30/2012,ACTIVE,100,42
LLORB05000,THREE RIVERS RA,3601525,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,00040,EAST VICKERS FFR,11,CATTLE,4/1/2007,10/31/2007,ACTIVE,100,77
LLORB05000,THREE RIVERS RA,3601525,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,05532,MOUNTAIN,178,CATTLE,5/1/2007,9/15/2007,ACTIVE,100,808
LLORB05000,THREE RIVERS RA,3601525,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,05543,DEVINE FLAT FIELD,17,CATTLE,4/1/2007,10/31/2007,ACTIVE,100,120
LLORB05000,THREE RIVERS RA,3601525,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,05571,LAMB RANCH,246,CATTLE,4/1/2007,4/30/2007,ACTIVE,100,243
LLORB05000,THREE RIVERS RA,3601531,03/01/2009,02/28/2019,,07022,DOG MOUNTAIN,56,CATTLE,4/1/1992,7/4/1992,ACTIVE,100,175
LLORB05000,THREE RIVERS RA,3601540,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,05537,BUCK MOUNTAIN,224,CATTLE,6/1/2013,10/31/2013,ACTIVE,100,1127
LLORB05000,THREE RIVERS RA,3601540,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,05538,RIVERSIDE,98,CATTLE,4/1/2013,8/31/2013,ACTIVE,100,493
LLORB05000,THREE RIVERS RA,3601558,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,05584,POISON CREEK,41,CATTLE,5/1/1990,10/31/1990,ACTIVE,100,248
LLORB05000,THREE RIVERS RA,3601597,03/01/2008,02/28/2018,,04143,SILVIES,294,CATTLE,4/1/1999,12/15/1999,ACTIVE,100,2503
LLORB05000,THREE RIVERS RA,3601627,03/01/2012,02/28/2022,,05522,COTTONWOOD CREEK,180,CATTLE,4/16/1990,9/30/1990,ACTIVE,100,994
LLORB05000,THREE RIVERS RA,3601627,03/01/2012,02/28/2022,,05526,CHALK HILLS,186,CATTLE,5/1/1990,9/30/1990,ACTIVE,100,936
LLORB05000,THREE RIVERS RA,3601666,04/01/2014,03/31/2017,FLPMA 402(C)(2)/APPROP ACT,05514,COAL MINE CREEK,61,CATTLE,4/16/1990,7/31/1990,ACTIVE,100,215
LLORB05000,THREE RIVERS RA,3601730,03/01/2016,02/28/2026,FLPMA 402(C)(2)/APPROP ACT,07037,COAL PIT SPRINGS,21,CATTLE,5/1/2016,9/30/2016,ACTIVE,100,106
LLORB05000,THREE RIVERS RA,3601730,03/01/2016,02/28/2026,FLPMA 402(C)(2)/APPROP ACT,07040,LANDING CREEK,312,CATTLE,4/5/2016,6/15/2016,ACTIVE,100,739
LLORB05000,THREE RIVERS RA,3601730,03/01/2016,02/28/2026,FLPMA 402(C)(2)/APPROP ACT,07053,SILVIES CANYON,200,CATTLE,5/11/2016,5/20/2016,ACTIVE,100,66
LLORB05000,THREE RIVERS RA,3601730,03/01/2016,02/28/2026,FLPMA 402(C)(2)/APPROP ACT,07056,DOUBLE O,9,CATTLE,4/1/2016,8/15/2016,ACTIVE,100,41
LLORB05000,THREE RIVERS RA,3601746,03/01/2014,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,07002,WEST WARM SPRINGS,60,CATTLE,4/1/1990,4/15/1990,ACTIVE,100,30
LLORB05000,THREE RIVERS RA,3601746,03/01/2014,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,07002,WEST WARM SPRINGS,154,CATTLE,4/16/1990,9/15/1990,ACTIVE,100,775
LLORB05000,THREE RIVERS RA,3601794,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,05301,PRINCETON,208,CATTLE,4/16/1990,7/31/1990,ACTIVE,100,732
LLORB05000,THREE RIVERS RA,3601794,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,07043,LONE PINE,113,CATTLE,4/1/2011,5/31/2011,ACTIVE,100,227
LLORB05000,THREE RIVERS RA,3601805,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,05542,MARSHALL FFR,3,CATTLE,4/15/1996,8/25/1996,CUSTODIAL,100,13
LLORB05000,THREE RIVERS RA,3601807,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,05104,SOLDIER CREEK,14,CATTLE,7/1/1990,8/30/1990,ACTIVE,100,28
LLORB05000,THREE RIVERS RA,3601807,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,05104,SOLDIER CREEK,37,CATTLE,5/1/1990,6/30/1990,ACTIVE,100,74
LLORB05000,THREE RIVERS RA,3601808,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,05588,REED FFR,5,CATTLE,6/1/2010,9/15/2010,CUSTODIAL,100,18
LLORB05000,THREE RIVERS RA,3601809,03/01/2016,02/28/2019,FLPMA 402(C)(2)/APPROP ACT,07043,LONE PINE,50,CATTLE,4/1/1996,5/31/1996,ACTIVE,100,100
LLORB05000,THREE RIVERS RA,3601840,03/01/2011,02/28/2021,FLPMA 402(C)(2)/APPROP ACT,05565,UPTON MOUNTAIN,201,CATTLE,4/1/2003,11/30/2003,ACTIVE,100,1612
LLORB05000,THREE RIVERS RA,3601877,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,07013,ZOGLMANN,53,CATTLE,5/1/1990,9/30/1990,ACTIVE,60,160
LLORB05000,THREE RIVERS RA,3601902,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,07008,SHEEP LAKE-SHIELDS,284,CATTLE,4/1/2012,9/30/2012,ACTIVE,100,1709
LLORB05000,THREE RIVERS RA,3601941,03/01/2009,02/28/2019,,05300,ALKALI,86,CATTLE,5/1/2002,8/31/2002,ACTIVE,100,348
LLORB05000,THREE RIVERS RA,3601941,03/01/2009,02/28/2019,,05532,MOUNTAIN,434,CATTLE,4/15/2012,9/15/2012,ACTIVE,100,2197
LLORB05000,THREE RIVERS RA,3601941,03/01/2009,02/28/2019,,05541,HOME RANCH ENCLOSURE,40,CATTLE,9/1/2012,9/30/2012,ACTIVE,100,39
LLORB05000,THREE RIVERS RA,3601941,03/01/2009,02/28/2019,,05541,HOME RANCH ENCLOSURE,120,CATTLE,4/16/2012,4/30/2012,ACTIVE,100,59
LLORB05000,THREE RIVERS RA,3601941,03/01/2009,02/28/2019,,05561,WILBER FFR,163,CATTLE,4/8/2012,4/30/2012,ACTIVE,100,123
LLORB05000,THREE RIVERS RA,3601943,03/01/2012,02/28/2022,,05309,HAPPY VALLEY,249,CATTLE,4/1/2006,10/15/2006,ACTIVE,100,1621
LLORB05000,THREE RIVERS RA,3601943,03/01/2012,02/28/2022,,05328,FISHER FFR,7,CATTLE,4/1/1996,10/15/1996,ACTIVE,100,46
LLORB05000,THREE RIVERS RA,3601949,03/01/2012,02/28/2022,,07016,JUNIPER RIDGE,109,CATTLE,4/1/2001,9/30/2001,ACTIVE,100,656
LLORB05000,THREE RIVERS RA,3601949,03/01/2012,02/28/2022,,07056,DOUBLE O,4,CATTLE,5/1/2002,7/31/2002,ACTIVE,100,12
LLORB05000,THREE RIVERS RA,3601950,03/01/2012,02/28/2022,,07007,HAT BUTTE,314,CATTLE,4/1/2012,10/31/2012,ACTIVE,100,2209
LLORB05000,THREE RIVERS RA,3601950,03/01/2012,02/28/2022,,07056,DOUBLE O,6,CATTLE,5/1/2012,7/31/2012,ACTIVE,100,18
LLORB05000,THREE RIVERS RA,3601953,03/01/2012,02/28/2022,,05309,HAPPY VALLEY,75,CATTLE,4/1/2012,10/15/2012,ACTIVE,100,488
LLORB05000,THREE RIVERS RA,3601957,03/01/2015,02/28/2018,FLPMA 402(C)(2)/APPROP ACT,04097,TROUT CREEK,18,CATTLE,4/1/2012,9/15/2012,ACTIVE,100,99
LLORB05000,THREE RIVERS RA,3601961,04/01/2014,03/31/2017,FLPMA 402(C)(2)/APPROP ACT,07006,RIMROCK LAKE,236,CATTLE,4/1/2004,11/15/2004,ACTIVE,100,1777
LLORB05000,THREE RIVERS RA,3601961,04/01/2014,03/31/2017,FLPMA 402(C)(2)/APPROP ACT,07010,CLAW CREEK,252,CATTLE,4/1/2004,7/31/2004,ACTIVE,100,1011
LLORB05000,THREE RIVERS RA,3601961,04/01/2014,03/31/2017,FLPMA 402(C)(2)/APPROP ACT,07056,DOUBLE O,5,CATTLE,5/1/2004,7/31/2004,ACTIVE,100,15
LLORB05000,THREE RIVERS RA,3601973,03/01/2012,02/28/2021,FLPMA 402(C)(2)/APPROP ACT,05300,ALKALI,44,CATTLE,5/1/2002,8/31/2002,ACTIVE,100,178
LLORB05000,THREE RIVERS RA,3601973,03/01/2012,02/28/2021,FLPMA 402(C)(2)/APPROP ACT,05517,OTIS MOUNTAIN,608,CATTLE,4/10/1990,6/30/1990,ACTIVE,100,1639
LLORB05000,THREE RIVERS RA,3601973,03/01/2012,02/28/2021,FLPMA 402(C)(2)/APPROP ACT,05517,OTIS MOUNTAIN,15,HORSE,4/16/1990,10/31/1990,ACTIVE,100,98
LLORB05000,THREE RIVERS RA,3601983,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,07021,WEAVER LAKE,277,CATTLE,4/1/2013,8/31/2013,ACTIVE,100,1393
LLORB05000,THREE RIVERS RA,3601983,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,07056,DOUBLE O,4,CATTLE,5/1/2013,7/31/2013,ACTIVE,100,12
LLORB05000,THREE RIVERS RA,3601985,03/01/2009,02/28/2019,FLPMA 402(C)(2)/APPROP ACT,07010,CLAW CREEK,258,CATTLE,4/15/1997,6/15/1997,ACTIVE,100,526
LLORB05000,THREE RIVERS RA,3601985,03/01/2009,02/28/2019,FLPMA 402(C)(2)/APPROP ACT,07012,PACKSADDLE,165,CATTLE,5/1/2002,6/15/2002,ACTIVE,100,250
LLORB05000,THREE RIVERS RA,3601985,03/01/2009,02/28/2019,FLPMA 402(C)(2)/APPROP ACT,07056,DOUBLE O,1,CATTLE,5/1/2002,7/31/2002,ACTIVE,100,3
LLORB05000,THREE RIVERS RA,3601992,08/30/2012,02/28/2018,,05511,MOFFET TABLE,31,CATTLE,4/16/2013,9/30/2013,ACTIVE,100,171
LLORB05000,THREE RIVERS RA,3601995,03/01/2006,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,05502,ROCK CREEK,307,CATTLE,7/1/1990,9/30/1990,ACTIVE,25,232
LLORB05000,THREE RIVERS RA,3601995,03/01/2006,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,05502,ROCK CREEK,34,CATTLE,4/16/1990,5/25/1990,ACTIVE,92,41
LLORB05000,THREE RIVERS RA,3601995,03/01/2006,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,05502,ROCK CREEK,229,CATTLE,4/16/1990,6/30/1990,ACTIVE,100,572
LLORB05000,THREE RIVERS RA,3601996,03/01/2013,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,05302,BIG BIRD,100,CATTLE,4/1/1990,6/30/1990,ACTIVE,100,299
LLORB05000,THREE RIVERS RA,3601996,03/01/2013,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,05317,HATT BUTTE,158,CATTLE,10/1/1990,10/31/1990,ACTIVE,64,103
LLORB05000,THREE RIVERS RA,3601996,03/01/2013,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,05322,BRIGGS FFR,50,CATTLE,8/1/1990,9/30/1990,ACTIVE,100,100
LLORB05000,THREE RIVERS RA,3602094,01/01/2011,12/31/2020,FLPMA 402(C)(2)/APPROP ACT,04096,HI DESERT,10,CATTLE,4/1/1998,11/30/1998,ACTIVE,100,80
LLORB05000,THREE RIVERS RA,3602133,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,04138,WHITE,2,CATTLE,5/1/1990,8/31/1990,ACTIVE,100,8
LLORB05000,THREE RIVERS RA,3602137,03/01/2013,02/28/2017,FLPMA 402(C)(2)/APPROP ACT,05600,BEAVER CREEK,56,CATTLE,9/15/2002,12/20/2002,ACTIVE,100,179
LLORB05000,THREE RIVERS RA,3602137,03/01/2013,02/28/2017,FLPMA 402(C)(2)/APPROP ACT,05600,BEAVER CREEK,169,CATTLE,4/1/2000,8/31/2000,ACTIVE,100,850
LLORB05000,THREE RIVERS RA,3602161,03/01/2013,01/02/2018,FLPMA 402(C)(2)/APPROP ACT,07010,CLAW CREEK,330,CATTLE,4/1/1999,7/31/1999,ACTIVE,100,1324
LLORB05000,THREE RIVERS RA,3602161,03/01/2013,01/02/2018,FLPMA 402(C)(2)/APPROP ACT,07056,DOUBLE O,4,CATTLE,5/1/2002,7/31/2002,ACTIVE,100,12
LLORB05000,THREE RIVERS RA,3602187,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,07026,HORTON MILL,103,CATTLE,4/21/2009,8/31/2009,ACTIVE,100,450
LLORB05000,THREE RIVERS RA,3602187,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,07056,DOUBLE O,12,CATTLE,5/1/2002,7/31/2002,ACTIVE,100,36
LLORB05000,THREE RIVERS RA,3602192,05/01/2013,06/01/2016,FLPMA 402(C)(2)/APPROP ACT,05105,CAMP HARNEY,43,CATTLE,4/16/2007,6/19/2007,ACTIVE,100,92
LLORB05000,THREE RIVERS RA,3602205,01/01/2013,01/01/2018,FLPMA 402(C)(2)/APPROP ACT,05301,PRINCETON,47,CATTLE,4/1/2013,8/31/2013,ACTIVE,100,236
LLORB05000,THREE RIVERS RA,3602251,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,05516,BIRCH CREEK,160,CATTLE,8/1/1990,9/15/1990,ACTIVE,100,242
LLORB05000,THREE RIVERS RA,3602253,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,05300,ALKALI,5,CATTLE,5/1/2010,8/31/2010,ACTIVE,100,20
LLORB05000,THREE RIVERS RA,3602253,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,05532,MOUNTAIN,54,CATTLE,5/1/2010,9/15/2010,ACTIVE,100,245
LLORB05000,THREE RIVERS RA,3602253,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,05534,MAHON CREEK,100,CATTLE,4/15/1990,7/15/1990,ACTIVE,100,302
LLORB05000,THREE RIVERS RA,3602253,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,05563,ARNOLD FFR,23,CATTLE,9/1/1990,9/30/1990,CUSTODIAL,100,23
LLORB05000,THREE RIVERS RA,3602254,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,05300,ALKALI,40,CATTLE,5/1/2003,8/31/2003,ACTIVE,100,162
LLORB05000,THREE RIVERS RA,3602254,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,05506,MUDDY CREEK,58,CATTLE,5/1/2004,8/31/2004,ACTIVE,94,220
LLORB05000,THREE RIVERS RA,3602254,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,05511,MOFFET TABLE,186,CATTLE,4/16/1990,9/30/1990,ACTIVE,100,1027
LLORB05000,THREE RIVERS RA,3602254,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,05570,RIVER FFR,30,CATTLE,9/1/1990,10/31/1990,CUSTODIAL,100,60
LLORB05000,THREE RIVERS RA,3602254,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,05574,MUDDY CREEK FFR,6,CATTLE,4/1/2012,8/31/2012,ACTIVE,100,30
LLORB05000,THREE RIVERS RA,3602256,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,05585,HARNEY CRANE,34,CATTLE,5/25/1990,6/24/1990,CUSTODIAL,100,35
LLORB05000,THREE RIVERS RA,3602256,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,05597,CRANE,40,CATTLE,4/1/1990,8/17/1990,ACTIVE,100,183
LLORB05000,THREE RIVERS RA,3602263,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,05512,CLARKS RIVER,40,SHEEP,4/1/1990,8/31/1990,ACTIVE,100,40
LLORB05000,THREE RIVERS RA,3602265,03/01/2009,02/28/2019,,05221,WEST DAVIES,12,CATTLE,3/1/2010,2/28/2011,ACTIVE,100,144
LLORB05000,THREE RIVERS RA,3602265,03/01/2009,02/28/2019,,05602,QUIER FFR,5,CATTLE,10/1/2004,10/31/2004,CUSTODIAL,100,5
LLORB05000,THREE RIVERS RA,3602266,03/01/2009,02/28/2019,,05223,EAST DAVIES,21,CATTLE,4/1/1993,9/30/1993,ACTIVE,100,126
LLORB05000,THREE RIVERS RA,3602269,03/01/2009,02/28/2019,,05105,CAMP HARNEY,101,CATTLE,4/16/1999,6/19/1999,ACTIVE,100,216
LLORB05000,THREE RIVERS RA,3602270,03/01/2009,02/28/2019,,05300,ALKALI,5,CATTLE,5/1/2002,8/31/2002,ACTIVE,100,20
LLORB05000,THREE RIVERS RA,3602270,03/01/2009,02/28/2019,,05511,MOFFET TABLE,24,CATTLE,4/16/1990,9/30/1990,ACTIVE,100,133
LLORB05000,THREE RIVERS RA,3602271,03/01/2009,02/28/2019,,05300,ALKALI,3,CATTLE,5/1/2002,8/31/2002,ACTIVE,100,12
LLORB05000,THREE RIVERS RA,3602271,03/01/2009,02/28/2019,,05511,MOFFET TABLE,16,CATTLE,4/16/1990,9/30/1990,ACTIVE,100,88
LLORB05000,THREE RIVERS RA,3602274,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,05218,BENNETT FFR,3,CATTLE,4/1/1996,9/30/1996,CUSTODIAL,100,18
LLORB05000,THREE RIVERS RA,3602274,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,05596,EMMERSON,86,CATTLE,5/1/1990,7/31/1990,ACTIVE,100,260
LLORB05000,THREE RIVERS RA,3602275,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,05101,DEVINE RIDGE,246,CATTLE,4/1/1990,5/31/1990,ACTIVE,100,493
LLORB05000,THREE RIVERS RA,3602278,03/01/2011,02/28/2021,FLPMA 402(C)(2)/APPROP ACT,05300,ALKALI,31,CATTLE,5/1/2000,8/31/2000,ACTIVE,100,125
LLORB05000,THREE RIVERS RA,3602278,03/01/2011,02/28/2021,FLPMA 402(C)(2)/APPROP ACT,05524,DAWSON BUTTE,409,CATTLE,4/16/1990,5/31/1990,ACTIVE,100,619
LLORB05000,THREE RIVERS RA,3602278,03/01/2011,02/28/2021,FLPMA 402(C)(2)/APPROP ACT,05531,STINKINGWATER,182,CATTLE,12/1/1990,2/28/1991,ACTIVE,100,539
LLORB05000,THREE RIVERS RA,3602279,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,05300,ALKALI,30,CATTLE,5/1/2002,8/31/2002,ACTIVE,100,121
LLORB05000,THREE RIVERS RA,3602279,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,05515,MULE CREEK,165,CATTLE,4/16/2002,6/30/2002,ACTIVE,100,412
