Off CD,Fo Name,Auth No,P/L Eff Dt,P/L exp Dt,Permit Status,Allotment Number,Allotment Name,Lvsk #,Lvsk Kind,Pd Beg Dt,Pd End Dt,Type Use,PL %,Aums
LLNMA01000,RIO PUERCO FIELD OFFICE,3000511,05/22/2012,02/28/2022,,00012,LAGUNITAS COMMUNITY,5,CATTLE,11/15/1989,2/28/1990,ACTIVE,100,17
LLNMA01000,RIO PUERCO FIELD OFFICE,3000511,05/22/2012,02/28/2022,,00012,LAGUNITAS COMMUNITY,5,CATTLE,3/1/1989,4/15/1989,ACTIVE,100,8
LLNMA01000,RIO PUERCO FIELD OFFICE,3000512,09/10/2014,02/28/2024,,00062,CANON TAPIA,16,CATTLE,3/1/2015,2/28/2016,ACTIVE,100,192
LLNMA01000,RIO PUERCO FIELD OFFICE,3000514,04/15/2014,02/28/2024,,00055,CORRALES TIERRA,10,CATTLE,3/1/1989,2/28/1990,ACTIVE,100,120
LLNMA01000,RIO PUERCO FIELD OFFICE,3000518,03/01/2014,02/28/2024,,00749,RUTLEDGE LEASE,12,CATTLE,3/1/1989,2/28/1990,ACTIVE,100,144
LLNMA01000,RIO PUERCO FIELD OFFICE,3000525,03/01/2014,02/28/2024,,00014,NACIMIENTO COMMUNITY,33,CATTLE,11/1/1996,2/28/1997,ACTIVE,35,46
LLNMA01000,RIO PUERCO FIELD OFFICE,3000525,03/01/2014,02/28/2024,,00014,NACIMIENTO COMMUNITY,33,CATTLE,3/1/1996,4/30/1996,ACTIVE,35,23
LLNMA01000,RIO PUERCO FIELD OFFICE,3000525,03/01/2014,02/28/2024,,00014,NACIMIENTO COMMUNITY,20,CATTLE,5/1/1996,10/31/1996,ACTIVE,35,42
LLNMA01000,RIO PUERCO FIELD OFFICE,3000528,08/13/2012,02/28/2022,,00002,SHROYER COMMUNITY,29,CATTLE,3/1/2003,5/31/2003,ACTIVE,100,88
LLNMA01000,RIO PUERCO FIELD OFFICE,3000528,08/13/2012,02/28/2022,,00002,SHROYER COMMUNITY,29,CATTLE,10/15/2003,2/28/2004,ACTIVE,100,131
LLNMA01000,RIO PUERCO FIELD OFFICE,3000529,04/22/2014,02/28/2024,,00003,PELON COMMUNITY,19,CATTLE,3/1/1989,5/31/1989,ACTIVE,100,57
LLNMA01000,RIO PUERCO FIELD OFFICE,3000529,04/22/2014,02/28/2024,,00003,PELON COMMUNITY,19,CATTLE,11/1/1989,2/28/1990,ACTIVE,100,75
LLNMA01000,RIO PUERCO FIELD OFFICE,3000530,06/10/2014,02/28/2024,,00040,LOST VALLEY COMMUNITY,119,CATTLE,11/1/1989,2/28/1990,ACTIVE,100,469
LLNMA01000,RIO PUERCO FIELD OFFICE,3000530,06/10/2014,02/28/2024,,00040,LOST VALLEY COMMUNITY,119,CATTLE,3/1/1989,5/31/1989,ACTIVE,100,360
LLNMA01000,RIO PUERCO FIELD OFFICE,3000531,03/01/2011,02/28/2021,,00073,POZO SECO,25,CATTLE,3/1/1989,2/28/1990,ACTIVE,68,204
LLNMA01000,RIO PUERCO FIELD OFFICE,3000532,08/13/2012,02/28/2022,,00016,FORK ROCK MESA,50,CATTLE,11/1/1989,2/28/1990,ACTIVE,33,65
LLNMA01000,RIO PUERCO FIELD OFFICE,3000532,08/13/2012,02/28/2022,,00016,FORK ROCK MESA,50,CATTLE,3/1/1989,5/15/1989,ACTIVE,33,41
LLNMA01000,RIO PUERCO FIELD OFFICE,3000533,11/01/2014,02/28/2024,,00003,PELON COMMUNITY,78,CATTLE,3/1/2015,5/31/2015,ACTIVE,97,229
LLNMA01000,RIO PUERCO FIELD OFFICE,3000533,11/01/2014,02/28/2024,,00003,PELON COMMUNITY,78,CATTLE,11/1/2014,2/28/2015,ACTIVE,97,298
LLNMA01000,RIO PUERCO FIELD OFFICE,3000536,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00007,CHIJUILLA COMMUNITY,140,CATTLE,3/1/1993,6/15/1993,ACTIVE,100,492
LLNMA01000,RIO PUERCO FIELD OFFICE,3000536,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00007,CHIJUILLA COMMUNITY,140,CATTLE,10/16/1993,2/28/1994,ACTIVE,100,626
LLNMA01000,RIO PUERCO FIELD OFFICE,3000538,04/15/2014,02/28/2024,,00056,PIPELINE,100,CATTLE,3/1/2013,2/28/2014,ACTIVE,30,360
LLNMA01000,RIO PUERCO FIELD OFFICE,3000538,04/15/2014,02/28/2024,,00056,PIPELINE,4,HORSE,3/1/2013,2/28/2014,ACTIVE,30,14
LLNMA01000,RIO PUERCO FIELD OFFICE,3000539,01/14/2015,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,00020,SAN PABLO COMM,30,CATTLE,6/1/2014,6/30/2014,ACTIVE,34,10
LLNMA01000,RIO PUERCO FIELD OFFICE,3000539,01/14/2015,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,00020,SAN PABLO COMM,30,CATTLE,11/1/2014,12/30/2014,ACTIVE,34,20
LLNMA01000,RIO PUERCO FIELD OFFICE,3000539,01/14/2015,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,00061,WILSON CANYON,110,CATTLE,3/1/2014,6/15/2014,ACTIVE,62,240
LLNMA01000,RIO PUERCO FIELD OFFICE,3000544,04/08/2014,02/28/2024,,00038,SAN LUIS COMMUNITY,4,CATTLE,3/1/1997,2/28/1998,ACTIVE,100,48
LLNMA01000,RIO PUERCO FIELD OFFICE,3000548,06/04/2014,02/28/2024,,00069,MIDDLE SAN LUIS,22,CATTLE,3/1/2003,2/28/2004,ACTIVE,32,84
LLNMA01000,RIO PUERCO FIELD OFFICE,3000550,06/04/2014,02/28/2024,,00046,SAN YSIDRO PASTURE COMMUNITY,14,CATTLE,3/1/1989,2/28/1990,ACTIVE,100,168
LLNMA01000,RIO PUERCO FIELD OFFICE,3000551,04/15/2014,02/28/2024,,00064,SAN YSIDRO COMMUNITY,6,CATTLE,11/15/2002,5/15/2003,ACTIVE,100,36
LLNMA01000,RIO PUERCO FIELD OFFICE,3000553,06/04/2014,02/28/2024,,00046,SAN YSIDRO PASTURE COMMUNITY,16,CATTLE,3/1/1990,2/28/1991,ACTIVE,100,192
LLNMA01000,RIO PUERCO FIELD OFFICE,3000557,01/21/2009,01/20/2019,,00028,PIEDRA LUMBRE COMMUNITY,54,CATTLE,3/1/1989,2/28/1990,ACTIVE,41,266
LLNMA01000,RIO PUERCO FIELD OFFICE,3000558,05/22/2012,02/28/2022,,00020,SAN PABLO COMM,27,CATTLE,5/1/2012,6/30/2012,ACTIVE,61,33
LLNMA01000,RIO PUERCO FIELD OFFICE,3000558,05/22/2012,02/28/2022,,00020,SAN PABLO COMM,27,CATTLE,10/15/2012,12/10/2012,ACTIVE,61,31
LLNMA01000,RIO PUERCO FIELD OFFICE,3000559,06/10/2014,02/28/2024,,00040,LOST VALLEY COMMUNITY,9,CATTLE,3/1/1998,2/28/1999,ACTIVE,100,108
LLNMA01000,RIO PUERCO FIELD OFFICE,3000561,04/30/2014,02/28/2024,,00114,APACHE,25,CATTLE,3/1/2005,6/30/2005,ACTIVE,27,27
LLNMA01000,RIO PUERCO FIELD OFFICE,3000561,04/30/2014,02/28/2024,,00114,APACHE,25,CATTLE,11/7/1989,2/28/1990,ACTIVE,27,25
LLNMA01000,RIO PUERCO FIELD OFFICE,3000562,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,25572,CERRO TINAJA COMMUNITY,14,CATTLE,3/1/1989,2/28/1990,ACTIVE,82,138
LLNMA01000,RIO PUERCO FIELD OFFICE,3000562,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,25572,CERRO TINAJA COMMUNITY,3,HORSE,3/1/1989,2/28/1990,ACTIVE,82,30
LLNMA01000,RIO PUERCO FIELD OFFICE,3000564,03/01/2007,02/28/2017,,00228,CHAVEZ DRAW,1,CATTLE,3/1/1998,2/28/1999,ACTIVE,100,12
LLNMA01000,RIO PUERCO FIELD OFFICE,3000565,03/01/2014,02/28/2024,,00010,BRANDY,265,CATTLE,11/1/2010,5/31/2011,ACTIVE,89,1644
LLNMA01000,RIO PUERCO FIELD OFFICE,3000572,03/27/2014,02/28/2024,,00116,CANADA DEL OJO,75,CATTLE,3/1/1997,2/28/1998,ACTIVE,82,738
LLNMA01000,RIO PUERCO FIELD OFFICE,3000573,04/23/2014,02/28/2024,,00068,SOUTH DIVIDE COMMUNITY,45,CATTLE,5/1/2013,9/30/2013,ACTIVE,100,226
LLNMA01000,RIO PUERCO FIELD OFFICE,3000574,06/11/2014,02/28/2024,,00035,TORREON WASH,2,HORSE,3/1/1989,2/28/1990,ACTIVE,60,14
LLNMA01000,RIO PUERCO FIELD OFFICE,3000574,06/11/2014,02/28/2024,,00035,TORREON WASH,94,CATTLE,3/1/1989,2/28/1990,ACTIVE,60,677
LLNMA01000,RIO PUERCO FIELD OFFICE,3000575,10/01/2010,02/28/2020,,00011,DOS VALLES,275,CATTLE,3/1/2010,2/28/2011,ACTIVE,80,2640
LLNMA01000,RIO PUERCO FIELD OFFICE,3000575,10/01/2010,02/28/2020,,00011,DOS VALLES,5,HORSE,3/1/2010,2/28/2011,ACTIVE,80,48
LLNMA01000,RIO PUERCO FIELD OFFICE,3000581,04/08/2014,06/30/2018,,00038,SAN LUIS COMMUNITY,19,CATTLE,10/1/1997,5/31/1998,ACTIVE,100,152
LLNMA01000,RIO PUERCO FIELD OFFICE,3000583,03/01/2015,02/28/2025,,00070,SOUTH SAN LUIS,11,CATTLE,3/1/1989,2/28/1990,ACTIVE,82,108
LLNMA01000,RIO PUERCO FIELD OFFICE,3000589,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00007,CHIJUILLA COMMUNITY,50,CATTLE,10/16/2013,6/15/2014,ACTIVE,100,399
LLNMA01000,RIO PUERCO FIELD OFFICE,3000590,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,00044,CABEZON PEAK COMMUNITY,17,CATTLE,3/1/1989,2/28/1990,ACTIVE,94,192
LLNMA01000,RIO PUERCO FIELD OFFICE,3000590,03/01/2010,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,00044,CABEZON PEAK COMMUNITY,2,HORSE,3/1/1989,2/28/1990,ACTIVE,94,23
LLNMA01000,RIO PUERCO FIELD OFFICE,3000596,03/01/2011,02/28/2021,,00027,DRY WELL,37,CATTLE,3/1/1989,2/28/1990,ACTIVE,95,422
LLNMA01000,RIO PUERCO FIELD OFFICE,3000599,03/01/2011,02/28/2021,,00072,JONES CANYON COMMUNITY,44,CATTLE,11/15/2002,2/28/2003,ACTIVE,71,109
LLNMA01000,RIO PUERCO FIELD OFFICE,3000599,03/01/2011,02/28/2021,,00072,JONES CANYON COMMUNITY,44,CATTLE,3/1/2002,5/14/2002,ACTIVE,71,77
LLNMA01000,RIO PUERCO FIELD OFFICE,3000601,09/01/2013,02/28/2021,,00072,JONES CANYON COMMUNITY,42,CATTLE,3/1/1989,2/28/1990,ACTIVE,83,418
LLNMA01000,RIO PUERCO FIELD OFFICE,3000602,04/17/2015,02/28/2020,,00068,SOUTH DIVIDE COMMUNITY,15,CATTLE,5/15/2005,12/1/2005,ACTIVE,100,99
LLNMA01000,RIO PUERCO FIELD OFFICE,3000603,05/22/2012,02/28/2022,,00012,LAGUNITAS COMMUNITY,12,CATTLE,12/1/2004,2/28/2005,ACTIVE,100,36
LLNMA01000,RIO PUERCO FIELD OFFICE,3000603,05/22/2012,02/28/2022,,00012,LAGUNITAS COMMUNITY,12,CATTLE,3/1/2005,3/31/2005,ACTIVE,100,12
LLNMA01000,RIO PUERCO FIELD OFFICE,3000607,08/13/2012,02/28/2022,,00002,SHROYER COMMUNITY,70,CATTLE,3/1/1989,5/31/1989,ACTIVE,100,212
LLNMA01000,RIO PUERCO FIELD OFFICE,3000607,08/13/2012,02/28/2022,,00002,SHROYER COMMUNITY,70,CATTLE,10/16/1989,2/28/1990,ACTIVE,100,313
LLNMA01000,RIO PUERCO FIELD OFFICE,3000613,06/04/2014,02/28/2024,,00043,CHICO CROSSING COMMUNITY,165,CATTLE,3/1/1989,2/28/1990,ACTIVE,83,1643
LLNMA01000,RIO PUERCO FIELD OFFICE,3000615,06/04/2014,02/28/2024,,00043,CHICO CROSSING COMMUNITY,22,CATTLE,3/1/1993,2/28/1994,ACTIVE,93,246
LLNMA01000,RIO PUERCO FIELD OFFICE,3000616,03/01/2011,02/28/2021,,00031,CANADA CANDELARIA,124,CATTLE,3/1/1989,4/30/1989,ACTIVE,100,249
LLNMA01000,RIO PUERCO FIELD OFFICE,3000616,03/01/2011,02/28/2021,,00031,CANADA CANDELARIA,124,CATTLE,12/1/1989,2/28/1990,ACTIVE,100,367
LLNMA01000,RIO PUERCO FIELD OFFICE,3000621,03/01/2014,02/28/2024,,00349,LA JARA CREEK,1,CATTLE,3/1/1989,2/28/1990,ACTIVE,100,12
LLNMA01000,RIO PUERCO FIELD OFFICE,3000624,03/01/2014,02/28/2024,,00014,NACIMIENTO COMMUNITY,2,HORSE,3/24/2003,5/31/2003,ACTIVE,84,4
LLNMA01000,RIO PUERCO FIELD OFFICE,3000624,03/01/2014,02/28/2024,,00014,NACIMIENTO COMMUNITY,2,HORSE,11/1/2003,1/8/2004,ACTIVE,84,4
LLNMA01000,RIO PUERCO FIELD OFFICE,3000624,03/01/2014,02/28/2024,,00014,NACIMIENTO COMMUNITY,29,CATTLE,3/24/2003,5/31/2003,ACTIVE,84,55
LLNMA01000,RIO PUERCO FIELD OFFICE,3000624,03/01/2014,02/28/2024,,00014,NACIMIENTO COMMUNITY,29,CATTLE,11/1/2003,1/8/2004,ACTIVE,84,55
LLNMA01000,RIO PUERCO FIELD OFFICE,3000626,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00048,MESA CORTADA,3,HORSE,4/15/1994,10/14/1994,ACTIVE,90,16
LLNMA01000,RIO PUERCO FIELD OFFICE,3000626,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00048,MESA CORTADA,123,CATTLE,3/1/1994,4/14/1994,ACTIVE,100,182
LLNMA01000,RIO PUERCO FIELD OFFICE,3000626,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00048,MESA CORTADA,3,HORSE,3/1/1994,4/14/1994,ACTIVE,100,4
LLNMA01000,RIO PUERCO FIELD OFFICE,3000626,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00048,MESA CORTADA,123,CATTLE,4/15/1994,10/14/1994,ACTIVE,90,666
LLNMA01000,RIO PUERCO FIELD OFFICE,3000626,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00048,MESA CORTADA,123,CATTLE,10/15/1994,2/28/1995,ACTIVE,100,554
LLNMA01000,RIO PUERCO FIELD OFFICE,3000626,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00048,MESA CORTADA,3,HORSE,10/15/1994,2/28/1995,ACTIVE,100,14
LLNMA01000,RIO PUERCO FIELD OFFICE,3000628,01/21/2009,01/20/2019,,00063,TAPIA ARROYO,23,CATTLE,3/1/1997,2/28/1998,ACTIVE,58,160
LLNMA01000,RIO PUERCO FIELD OFFICE,3000629,03/01/2015,02/28/2025,,00051,CERRO SALADO,50,CATTLE,3/1/2005,6/30/2005,ACTIVE,98,197
LLNMA01000,RIO PUERCO FIELD OFFICE,3000629,03/01/2015,02/28/2025,,00051,CERRO SALADO,50,CATTLE,3/1/2005,5/31/2005,ACTIVE,98,148
LLNMA01000,RIO PUERCO FIELD OFFICE,3000629,03/01/2015,02/28/2025,,00051,CERRO SALADO,50,CATTLE,9/1/2005,2/28/2006,ACTIVE,98,292
LLNMA01000,RIO PUERCO FIELD OFFICE,3000629,03/01/2015,02/28/2025,,00051,CERRO SALADO,50,CATTLE,7/1/2005,10/31/2005,ACTIVE,98,198
LLNMA01000,RIO PUERCO FIELD OFFICE,3000629,03/01/2015,02/28/2025,,00051,CERRO SALADO,50,CATTLE,11/1/2005,2/28/2006,ACTIVE,98,193
LLNMA01000,RIO PUERCO FIELD OFFICE,3000637,04/23/2014,02/28/2024,,00156,BIG SANDY WASH,7,HORSE,3/1/2008,2/28/2009,ACTIVE,69,58
LLNMA01000,RIO PUERCO FIELD OFFICE,3000637,04/23/2014,02/28/2024,,00156,BIG SANDY WASH,30,CATTLE,3/1/2005,2/28/2006,ACTIVE,69,248
LLNMA01000,RIO PUERCO FIELD OFFICE,3000641,06/01/2014,02/28/2024,,00040,LOST VALLEY COMMUNITY,117,CATTLE,3/1/2014,2/28/2015,ACTIVE,100,1404
LLNMA01000,RIO PUERCO FIELD OFFICE,3000642,10/11/2014,02/28/2024,,00003,PELON COMMUNITY,42,CATTLE,10/11/1997,5/31/1998,ACTIVE,96,309
LLNMA01000,RIO PUERCO FIELD OFFICE,3000643,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,00007,CHIJUILLA COMMUNITY,10,CATTLE,3/1/2014,2/28/2015,ACTIVE,100,120
LLNMA01000,RIO PUERCO FIELD OFFICE,3000644,03/01/2007,02/28/2017,,00113,COCINA,115,CATTLE,3/1/2011,2/28/2012,ACTIVE,55,759
LLNMA01000,RIO PUERCO FIELD OFFICE,3000644,03/01/2007,02/28/2017,,00113,COCINA,5,HORSE,3/1/2011,2/28/2012,ACTIVE,55,33
LLNMA01000,RIO PUERCO FIELD OFFICE,3000645,03/28/2014,02/28/2024,,00111,CANADA ALAMOS,100,CATTLE,3/1/1989,2/28/1990,ACTIVE,55,660
LLNMA01000,RIO PUERCO FIELD OFFICE,3000646,03/01/2015,02/28/2025,,00036,ARROYO EMPEDRADO,5,HORSE,3/1/2002,2/28/2003,ACTIVE,83,50
LLNMA01000,RIO PUERCO FIELD OFFICE,3000646,03/01/2015,02/28/2025,,00036,ARROYO EMPEDRADO,81,CATTLE,3/1/2002,2/28/2003,ACTIVE,83,807
LLNMA01000,RIO PUERCO FIELD OFFICE,3000651,03/01/2011,02/28/2021,,00034,TWIN BUTTE,2,HORSE,3/1/1995,2/28/1996,ACTIVE,77,18
LLNMA01000,RIO PUERCO FIELD OFFICE,3000651,03/01/2011,02/28/2021,,00034,TWIN BUTTE,134,CATTLE,3/1/1995,2/28/1996,ACTIVE,77,1238
LLNMA01000,RIO PUERCO FIELD OFFICE,3000653,04/15/2014,02/28/2024,,00060,ROCK HOUSE COMMUNITY,46,CATTLE,3/1/2011,2/28/2012,ACTIVE,71,392
LLNMA01000,RIO PUERCO FIELD OFFICE,3000654,01/21/2009,01/20/2019,,00028,PIEDRA LUMBRE COMMUNITY,86,CATTLE,11/1/2012,2/28/2013,ACTIVE,78,265
LLNMA01000,RIO PUERCO FIELD OFFICE,3000654,01/21/2009,01/20/2019,,00028,PIEDRA LUMBRE COMMUNITY,86,CATTLE,3/1/2012,4/30/2012,ACTIVE,78,135
LLNMA01000,RIO PUERCO FIELD OFFICE,3000656,03/01/2011,02/28/2021,,00071,AGUA BONITA,38,CATTLE,6/16/2011,10/15/2011,ACTIVE,45,69
LLNMA01000,RIO PUERCO FIELD OFFICE,3000656,03/01/2011,02/28/2021,,00071,AGUA BONITA,64,CATTLE,3/1/2011,6/15/2011,ACTIVE,45,101
LLNMA01000,RIO PUERCO FIELD OFFICE,3000656,03/01/2011,02/28/2021,,00071,AGUA BONITA,64,CATTLE,10/16/2011,2/28/2012,ACTIVE,45,129
LLNMA01000,RIO PUERCO FIELD OFFICE,3000660,03/01/2014,02/28/2024,,00018,FORTY FOUR,78,CATTLE,3/1/1989,2/28/1990,ACTIVE,32,300
LLNMA01000,RIO PUERCO FIELD OFFICE,3000660,03/01/2014,02/28/2024,,00018,FORTY FOUR,3,HORSE,3/1/1989,2/28/1990,ACTIVE,32,12
LLNMA01000,RIO PUERCO FIELD OFFICE,3000661,04/23/2014,02/28/2024,,00037,NORTH SAN LUIS MESA,22,CATTLE,3/1/1997,2/28/1998,ACTIVE,100,264
LLNMA01000,RIO PUERCO FIELD OFFICE,3000674,03/01/2015,02/28/2025,,00120,TEJON,1,CATTLE,3/1/2003,2/28/2004,ACTIVE,100,12
LLNMA01000,RIO PUERCO FIELD OFFICE,3000700,03/01/2014,02/28/2024,,00229,ESPINOSO,1,CATTLE,3/1/1998,2/28/1999,ACTIVE,100,12
LLNMA01000,RIO PUERCO FIELD OFFICE,3000701,03/28/2014,02/28/2024,,00201,CERRITOS DE JASPE,45,CATTLE,3/1/1998,2/28/1999,ACTIVE,93,502
LLNMA01000,RIO PUERCO FIELD OFFICE,3000701,03/28/2014,02/28/2024,,00201,CERRITOS DE JASPE,9,HORSE,3/1/1998,2/28/1999,ACTIVE,93,100
LLNMA01000,RIO PUERCO FIELD OFFICE,3000702,03/28/2014,02/28/2024,,00202,BRIGHTS WELL,2,HORSE,3/1/1993,2/28/1994,ACTIVE,100,24
LLNMA01000,RIO PUERCO FIELD OFFICE,3000702,03/28/2014,02/28/2024,,00202,BRIGHTS WELL,2,CATTLE,3/1/1993,2/28/1994,ACTIVE,100,24
LLNMA01000,RIO PUERCO FIELD OFFICE,3000705,03/01/2014,02/28/2024,,00218,ARROYO COLORADO,668,CATTLE,3/1/1994,2/28/1995,ACTIVE,68,5451
LLNMA01000,RIO PUERCO FIELD OFFICE,3000705,03/01/2014,02/28/2024,,00218,ARROYO COLORADO,12,HORSE,3/1/1994,2/28/1995,ACTIVE,68,98
LLNMA01000,RIO PUERCO FIELD OFFICE,3000706,03/28/2014,02/28/2024,,00206,LITTLE HOLE IN WALL,3,CATTLE,3/1/1989,2/28/1990,ACTIVE,100,36
LLNMA01000,RIO PUERCO FIELD OFFICE,3000707,03/28/2014,02/28/2024,,00207,CERRO BRILLANTE,4,HORSE,3/1/2001,2/28/2002,ACTIVE,95,46
