Off CD,Fo Name,Auth No,P/L Eff Dt,P/L exp Dt,Permit Status,Allotment Number,Allotment Name,Lvsk #,Lvsk Kind,Pd Beg Dt,Pd End Dt,Type Use,PL %,Aums
LLIDB01000,FOUR RIVERS FIELD OFFICE,1100415,03/01/2007,02/28/2017,,00169,RUSH CREEK,150,SHEEP,4/1/2007,10/31/2007,CUSTODIAL,26,34
LLIDB01000,FOUR RIVERS FIELD OFFICE,1100419,03/01/2006,02/28/2016,HOLD,00102,NORTH RUSH CREEK,60,CATTLE,4/10/2007,6/30/2007,CUSTODIAL,26,27
LLIDB01000,FOUR RIVERS FIELD OFFICE,1100452,03/01/2009,02/28/2019,,00016,GOODRICH,16,CATTLE,5/1/2009,6/30/2009,CUSTODIAL,100,22
LLIDB01000,FOUR RIVERS FIELD OFFICE,1100458,03/01/2009,02/28/2019,,00159,LITTLE JACKSON CREEK,200,CATTLE,4/20/2009,6/30/2009,CUSTODIAL,14,24
LLIDB01000,FOUR RIVERS FIELD OFFICE,1100496,03/01/2009,02/28/2019,,00030,WEST SIDE NORTH,515,CATTLE,5/15/2005,6/30/2005,ACTIVE,17,135
LLIDB01000,FOUR RIVERS FIELD OFFICE,1100514,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00148,INDIAN MOUNTAIN COMMON,25,CATTLE,5/15/2003,6/30/2003,ACTIVE,100,39
LLIDB01000,FOUR RIVERS FIELD OFFICE,1100514,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00148,INDIAN MOUNTAIN COMMON,20,CATTLE,10/15/2003,10/31/2003,ACTIVE,100,11
LLIDB01000,FOUR RIVERS FIELD OFFICE,1100520,03/01/2013,02/28/2018,,00252,WILLOW CREEK,36,CATTLE,5/1/2003,7/1/2003,ACTIVE,54,40
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101004,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00006,SHEEP CREEK COMMON,599,CATTLE,7/21/2003,11/14/2003,ACTIVE,83,1912
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101004,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00007,TOMMY CARR,400,CATTLE,8/1/2003,11/14/2003,ACTIVE,56,781
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101004,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00010,CHACARTEGUI,35,CATTLE,6/1/2003,10/31/2003,ACTIVE,100,176
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101006,03/01/2014,02/28/2024,,00012,ARMACOST INDIVIDUAL,50,CATTLE,11/1/2014,11/30/2014,ACTIVE,50,25
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101006,03/01/2014,02/28/2024,,00012,ARMACOST INDIVIDUAL,50,CATTLE,4/1/2014,4/30/2014,ACTIVE,50,25
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101007,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00014,LOWER ALLOTMENT,50,CATTLE,5/5/1989,8/12/1989,ACTIVE,36,59
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101013,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,20125,CRANE CREEK,149,CATTLE,4/21/1996,8/15/1996,ACTIVE,42,241
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101015,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00023,BEAN INDIVIDUAL,55,CATTLE,3/16/1993,12/15/1993,ACTIVE,5,25
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101019,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00099,EMERY INDIVIDUAL,15,CATTLE,4/1/2002,7/31/2002,ACTIVE,100,60
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101022,03/01/2013,02/28/2023,,00032,RANDALL MOUNTAIN,337,CATTLE,5/10/2002,11/15/2002,ACTIVE,20,421
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101026,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00037,BROWNLEE,200,CATTLE,4/16/1989,8/9/1989,ACTIVE,43,328
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101029,03/01/2014,02/28/2024,,00040,BOYD INDIVIDUAL,63,CATTLE,5/1/2015,5/30/2015,ACTIVE,100,62
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101029,03/01/2014,02/28/2024,,00040,BOYD INDIVIDUAL,63,CATTLE,6/15/2014,7/14/2014,ACTIVE,100,62
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101030,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00041,GRANGER BUTTE,330,CATTLE,4/10/2003,6/30/2003,ACTIVE,26,231
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101030,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00041,GRANGER BUTTE,413,CATTLE,10/15/2003,12/10/2003,ACTIVE,26,201
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101030,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00042,WEST CRANE INDIVIDUAL,62,CATTLE,4/1/2003,11/30/2003,ACTIVE,19,94
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101030,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00044,RILEY BUTTE,101,CATTLE,4/16/2003,5/27/2003,ACTIVE,65,91
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101030,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00049,SOUTH GRAYS CREEK,420,CATTLE,5/1/2014,6/30/2014,ACTIVE,68,573
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101030,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00049,SOUTH GRAYS CREEK,30,CATTLE,10/10/2003,10/15/2003,ACTIVE,68,4
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101030,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00049,SOUTH GRAYS CREEK,185,CATTLE,10/16/2003,12/7/2003,ACTIVE,68,219
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101031,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,00045,BRANCH INDIVIDUAL,32,CATTLE,5/1/1989,10/15/1989,ACTIVE,100,177
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101038,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,00210,MONTOUR INDIVIDUAL,7,CATTLE,5/1/1996,5/30/1996,ACTIVE,100,7
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101040,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00059,MINNIE,54,CATTLE,5/15/2003,10/15/2003,ACTIVE,100,273
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101040,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00060,WEST CRANE,29,CATTLE,5/15/2003,9/25/2003,ACTIVE,84,107
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101041,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,00060,WEST CRANE,109,CATTLE,5/15/2003,9/25/2003,ACTIVE,76,365
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101041,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,00061,TENNISON CREEK,25,CATTLE,4/15/2005,5/15/2005,ACTIVE,100,25
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101042,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,00109,LONG GULCH,105,CATTLE,6/15/2003,8/15/2003,ACTIVE,100,214
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101043,03/01/2014,02/28/2021,FLPMA 402(C)(2)/APPROP ACT,00285,WHITNEY,62,CATTLE,11/15/1999,12/31/1999,ACTIVE,100,96
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101043,03/01/2014,02/28/2021,FLPMA 402(C)(2)/APPROP ACT,00285,WHITNEY,62,CATTLE,1/1/2000,2/28/2000,ACTIVE,100,120
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101043,03/01/2014,02/28/2021,FLPMA 402(C)(2)/APPROP ACT,00285,WHITNEY,62,CATTLE,3/1/1999,3/15/1999,ACTIVE,100,31
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101044,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,00254,SAND HOLLOW,1302,CATTLE,3/1/1997,3/15/1997,ACTIVE,25,161
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101044,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,00254,SAND HOLLOW,1302,CATTLE,10/26/2002,2/28/2003,ACTIVE,25,1348
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101046,03/01/2007,02/28/2017,HOLD,00227,WEST FORK,4,HORSE,4/15/2007,11/1/2007,CUSTODIAL,100,8
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101048,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00066,CARR INDIVIDUAL,34,CATTLE,4/1/1990,4/30/1990,ACTIVE,100,34
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101050,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,20127,HOMESTEAD GULCH,44,CATTLE,4/1/2004,5/15/2004,ACTIVE,28,18
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101050,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,20127,HOMESTEAD GULCH,50,CATTLE,9/15/2004,12/15/2004,ACTIVE,28,42
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101051,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00068,CHANDLER INDIVIDUAL,60,CATTLE,5/20/1989,10/19/1989,ACTIVE,20,60
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101056,03/01/2009,02/28/2019,,01356,BIG RIDGE,20,CATTLE,4/15/2009,6/15/2009,CUSTODIAL,100,20
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101075,03/01/2009,02/28/2019,,00154,CAMBRIDGE,67,CATTLE,4/15/2009,7/15/2009,CUSTODIAL,96,122
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101079,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,00289,PORTER CREEK,18,CATTLE,10/1/1989,10/31/1989,ACTIVE,28,5
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101079,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,00289,PORTER CREEK,18,CATTLE,4/16/1989,6/15/1989,ACTIVE,28,10
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101084,03/01/2009,02/28/2019,,00095,HORSE FLAT,95,CATTLE,11/1/2009,11/9/2009,CUSTODIAL,100,26
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101084,03/01/2009,02/28/2019,,00095,HORSE FLAT,95,CATTLE,4/17/2009,6/17/2009,CUSTODIAL,100,116
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101085,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00399,SPRING,2,CATTLE,5/1/2002,5/30/2002,ACTIVE,100,2
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101091,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,00166,KENNEDY INDIVIDUAL,3,CATTLE,7/1/1996,10/10/1996,ACTIVE,100,10
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101092,03/01/2009,02/03/2019,,00095,HORSE FLAT,160,CATTLE,4/17/2009,6/15/2009,CUSTODIAL,77,58
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101092,03/01/2009,02/03/2019,,00095,HORSE FLAT,160,CATTLE,11/20/2009,11/28/2009,CUSTODIAL,77,35
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101092,03/01/2009,02/03/2019,,00108,BEAVER CREEK,300,CATTLE,4/20/2009,12/1/2009,CUSTODIAL,5,15
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101098,03/01/2009,02/28/2019,,00016,GOODRICH,100,CATTLE,10/1/2009,11/15/2009,CUSTODIAL,100,103
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101098,03/01/2009,02/28/2019,,00016,GOODRICH,100,CATTLE,5/1/2009,6/30/2009,CUSTODIAL,100,104
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101098,03/01/2009,02/28/2019,,00112,THORN SPRINGS,80,CATTLE,4/1/2009,8/31/2009,CUSTODIAL,4,64
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101100,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,00114,GATFIELD INDIVIDUAL,20,CATTLE,7/1/1989,8/31/1989,ACTIVE,50,20
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101101,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00230,MANN CREEK,118,CATTLE,10/1/1997,11/15/1997,ACTIVE,24,43
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101101,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00230,MANN CREEK,118,CATTLE,4/15/1997,5/30/1997,ACTIVE,24,43
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101101,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00272,THOUSAND SPRING,6,CATTLE,6/1/1997,9/30/1997,ACTIVE,100,24
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101106,03/01/2014,02/28/2024,,00090,GAMBRIL INDIVIDUAL,50,CATTLE,4/10/2014,5/31/2014,ACTIVE,11,9
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101107,03/01/2007,02/28/2017,HOLD,20122,GROUSE RIDGE,20,CATTLE,5/1/2007,6/30/2007,CUSTODIAL,25,9
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101108,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00122,BEAR CREEK,100,CATTLE,4/5/2003,5/24/2003,ACTIVE,40,66
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101108,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00122,BEAR CREEK,100,CATTLE,11/1/2003,12/1/2003,ACTIVE,40,41
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101108,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00185,MADDOX INDIVIDUAL,4,CATTLE,4/1/2003,5/31/2003,ACTIVE,100,8
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101108,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,00361,CRANE CREEK,20,CATTLE,4/1/1993,8/5/1993,ACTIVE,100,84
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101110,03/01/2009,02/28/2019,,00123,GREENWOOD,100,CATTLE,4/1/2009,5/30/2009,CUSTODIAL,100,33
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101113,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,00126,HADLEY INDIVIDUAL,64,CATTLE,4/12/1989,6/11/1989,ACTIVE,20,26
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101114,03/01/2007,02/28/2017,,00127,SUNNY SIDE,3,CATTLE,9/1/1997,11/30/1997,ACTIVE,100,9
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101114,03/01/2007,02/28/2017,,00127,SUNNY SIDE,3,CATTLE,4/1/1997,5/31/1997,ACTIVE,100,6
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101114,03/01/2007,02/28/2017,,00128,HILLARD,19,CATTLE,4/1/1997,9/30/1997,ACTIVE,21,24
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101115,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00129,HALE INDIVIDUAL,24,CATTLE,3/16/1993,9/30/1993,ACTIVE,10,16
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101118,03/01/2009,02/28/2019,,01364,PLEASANT RIDGE,425,CATTLE,10/1/2009,11/30/2009,CUSTODIAL,42,241
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101118,03/01/2009,02/28/2019,,01364,PLEASANT RIDGE,425,CATTLE,4/15/2009,6/30/2009,CUSTODIAL,42,250
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101119,03/01/2009,02/28/2019,,00135,BIG HILL,130,CATTLE,4/15/2009,11/15/2009,CUSTODIAL,8,23
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101119,03/01/2009,02/28/2019,,00138,UPPER ROBINSON GULCH,25,CATTLE,6/1/2009,10/31/2009,CUSTODIAL,38,21
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101119,03/01/2009,02/28/2019,,00291,HORNET CREEK,30,CATTLE,4/15/2009,5/30/2009,CUSTODIAL,84,6
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101119,03/01/2009,02/28/2019,,01357,SNIPS,10,CATTLE,5/1/2009,6/30/2009,CUSTODIAL,32,4
LLIDB01000,FOUR RIVERS FIELD OFFICE,1101122,03/01/2009,02/28/2019,,00138,UPPER ROBINSON GULCH,50,CATTLE,5/1/2009,10/31/2009,CUSTODIAL,38,21
