Off CD,Fo Name,Auth No,P/L Eff Dt,P/L exp Dt,Permit Status,Allotment Number,Allotment Name,Lvsk #,Lvsk Kind,Pd Beg Dt,Pd End Dt,Type Use,PL %,Aums
LLNVB01000,MOUNT LEWIS FO,2703680,05/09/2011,05/08/2021,FLPMA 402(C)(2)/APPROP ACT,10023,SAN JUAN,56,CATTLE,3/1/2011,2/28/2012,ACTIVE,100,672
LLNVB01000,MOUNT LEWIS FO,2703680,05/09/2011,05/08/2021,FLPMA 402(C)(2)/APPROP ACT,10023,SAN JUAN,131,CATTLE,3/1/2011,2/28/2012,ACTIVE,100,1572
LLNVB01000,MOUNT LEWIS FO,2703680,05/09/2011,05/08/2021,FLPMA 402(C)(2)/APPROP ACT,10023,SAN JUAN,136,CATTLE,3/1/2011,2/28/2012,ACTIVE,100,1632
LLNVB01000,MOUNT LEWIS FO,2703680,05/09/2011,05/08/2021,FLPMA 402(C)(2)/APPROP ACT,10023,SAN JUAN,116,CATTLE,3/1/2011,2/28/2012,ACTIVE,100,1392
LLNVB01000,MOUNT LEWIS FO,2703680,05/09/2011,05/08/2021,FLPMA 402(C)(2)/APPROP ACT,10023,SAN JUAN,49,CATTLE,3/1/2011,2/28/2012,ACTIVE,100,588
LLNVB01000,MOUNT LEWIS FO,2703680,05/09/2011,05/08/2021,FLPMA 402(C)(2)/APPROP ACT,10063,WASHINGTON CREEK,30,CATTLE,3/1/2011,2/28/2012,ACTIVE,100,360
LLNVB01000,MOUNT LEWIS FO,2703688,05/01/2011,04/30/2021,,10042,KINGSTON,188,CATTLE,9/1/2010,3/15/2011,ACTIVE,100,1211
LLNVB01000,MOUNT LEWIS FO,2703688,05/01/2011,04/30/2021,,10057,TRAIL CANYON,76,CATTLE,10/1/2010,3/31/2011,ACTIVE,100,455
LLNVB01000,MOUNT LEWIS FO,2703688,05/01/2011,04/30/2021,,10060,WILDCAT CANYON,316,CATTLE,10/15/2010,4/30/2011,ACTIVE,100,2057
LLNVB01000,MOUNT LEWIS FO,2703688,05/01/2011,04/30/2021,,10060,WILDCAT CANYON,304,CATTLE,5/1/2009,9/1/2009,ACTIVE,50,620
LLNVB01000,MOUNT LEWIS FO,2703703,07/01/2011,02/28/2021,,10048,RUBY HILL,50,CATTLE,3/16/2008,8/29/2008,ACTIVE,100,275
LLNVB01000,MOUNT LEWIS FO,2703786,12/16/2011,12/15/2021,FLPMA 402(C)(2)/APPROP ACT,05473,UNION MOUNTAIN,1,CATTLE,6/1/2000,9/30/2000,ACTIVE,100,4
LLNVB01000,MOUNT LEWIS FO,2703786,12/16/2011,12/15/2021,FLPMA 402(C)(2)/APPROP ACT,05473,UNION MOUNTAIN,295,CATTLE,5/1/2000,9/30/2000,ACTIVE,100,1484
LLNVB01000,MOUNT LEWIS FO,2703786,12/16/2011,12/15/2021,FLPMA 402(C)(2)/APPROP ACT,10034,NORTH DIAMOND,50,CATTLE,11/15/2000,1/5/2001,ACTIVE,100,85
LLNVB01000,MOUNT LEWIS FO,2703786,12/16/2011,12/15/2021,FLPMA 402(C)(2)/APPROP ACT,10034,NORTH DIAMOND,50,CATTLE,5/1/2000,6/21/2000,ACTIVE,100,85
LLNVB01000,MOUNT LEWIS FO,2703786,12/16/2011,12/15/2021,FLPMA 402(C)(2)/APPROP ACT,10034,NORTH DIAMOND,44,CATTLE,11/15/2000,1/5/2001,ACTIVE,100,75
LLNVB01000,MOUNT LEWIS FO,2703786,12/16/2011,12/15/2021,FLPMA 402(C)(2)/APPROP ACT,10034,NORTH DIAMOND,422,CATTLE,5/1/2000,10/25/2000,ACTIVE,100,2470
LLNVB01000,MOUNT LEWIS FO,2703786,12/16/2011,12/15/2021,FLPMA 402(C)(2)/APPROP ACT,10034,NORTH DIAMOND,40,CATTLE,5/1/2000,6/19/2000,ACTIVE,100,66
LLNVB01000,MOUNT LEWIS FO,2703786,12/16/2011,12/15/2021,FLPMA 402(C)(2)/APPROP ACT,10034,NORTH DIAMOND,37,CATTLE,11/15/2000,1/15/2001,ACTIVE,100,75
LLNVB01000,MOUNT LEWIS FO,2703895,01/18/2013,03/31/2022,,10038,FISH CREEK RANCH,506,CATTLE,11/1/2010,3/31/2011,ACTIVE,100,2512
LLNVB01000,MOUNT LEWIS FO,2703895,01/18/2013,03/31/2022,,10038,FISH CREEK RANCH,1,CATTLE,3/1/2011,3/31/2011,ACTIVE,100,1
LLNVB01000,MOUNT LEWIS FO,2703900,03/01/2013,02/28/2023,,10041,JD,903,CATTLE,5/1/2004,1/31/2005,ACTIVE,100,8194
LLNVB01000,MOUNT LEWIS FO,2703900,03/01/2013,02/28/2023,,10041,JD,6,CATTLE,1/1/2005,1/31/2005,ACTIVE,100,6
LLNVB01000,MOUNT LEWIS FO,2703910,05/01/2013,02/28/2018,,10047,ROMANO,253,CATTLE,5/1/2012,12/31/2012,ACTIVE,100,2038
LLNVB01000,MOUNT LEWIS FO,2703922,05/01/2013,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,10056,THREE MILE,3,CATTLE,5/15/2000,6/14/2000,ACTIVE,100,3
LLNVB01000,MOUNT LEWIS FO,2703922,05/01/2013,02/28/2020,FLPMA 402(C)(2)/APPROP ACT,10056,THREE MILE,112,CATTLE,5/15/2000,12/30/2000,ACTIVE,100,847
LLNVB01000,MOUNT LEWIS FO,2703923,05/01/2014,04/30/2024,,10038,FISH CREEK RANCH,797,SHEEP,6/1/2007,10/31/2007,ACTIVE,100,802
LLNVB01000,MOUNT LEWIS FO,2703923,05/01/2014,04/30/2024,,10050,SEVEN MILE,1333,SHEEP,6/1/2000,2/28/2001,ACTIVE,100,2393
LLNVB01000,MOUNT LEWIS FO,2703923,05/01/2014,04/30/2024,,10050,SEVEN MILE,5,SHEEP,6/1/2000,6/30/2000,ACTIVE,100,1
LLNVB01000,MOUNT LEWIS FO,2703923,05/01/2014,04/30/2024,,10050,SEVEN MILE,354,CATTLE,6/1/1995,2/28/1996,ACTIVE,100,3177
LLNVB01000,MOUNT LEWIS FO,2703923,05/01/2014,04/30/2024,,10050,SEVEN MILE,2,CATTLE,6/1/1995,6/30/1995,ACTIVE,100,2
LLNVB01000,MOUNT LEWIS FO,2703925,04/17/2013,02/28/2021,,10045,POTTS,10,HORSE,3/1/2010,10/31/2010,ACTIVE,100,81
LLNVB01000,MOUNT LEWIS FO,2703925,04/17/2013,02/28/2021,,10045,POTTS,765,CATTLE,3/1/2010,2/28/2011,ACTIVE,100,9180
LLNVB01000,MOUNT LEWIS FO,2703926,05/01/2013,02/28/2019,,10057,TRAIL CANYON,21,CATTLE,10/1/2009,2/28/2010,ACTIVE,100,104
LLNVB01000,MOUNT LEWIS FO,2703926,05/01/2013,02/28/2019,,10057,TRAIL CANYON,21,CATTLE,3/1/2009,3/30/2009,ACTIVE,100,21
LLNVB01000,MOUNT LEWIS FO,2703958,09/30/2013,02/28/2020,,10058,UNDERWOOD,243,CATTLE,10/15/2013,4/15/2014,ACTIVE,100,1462
LLNVB01000,MOUNT LEWIS FO,2703963,10/30/2013,10/29/2023,FLPMA 402(C)(2)/APPROP ACT,10018,O'TOOLE RANCHES,153,CATTLE,3/15/2010,9/30/2010,ACTIVE,100,1006
LLNVB01000,MOUNT LEWIS FO,2703964,10/30/2013,10/29/2023,FLPMA 402(C)(2)/APPROP ACT,10022,TIERNEY CREEK,109,CATTLE,10/1/1993,10/31/1993,ACTIVE,100,111
LLNVB01000,MOUNT LEWIS FO,2703964,10/30/2013,10/29/2023,FLPMA 402(C)(2)/APPROP ACT,10022,TIERNEY CREEK,109,CATTLE,10/1/1993,10/31/1993,ACTIVE,100,111
LLNVB01000,MOUNT LEWIS FO,2703964,10/30/2013,10/29/2023,FLPMA 402(C)(2)/APPROP ACT,10022,TIERNEY CREEK,17,CATTLE,5/1/1993,7/31/1993,ACTIVE,100,51
LLNVB01000,MOUNT LEWIS FO,2703964,10/30/2013,10/29/2023,FLPMA 402(C)(2)/APPROP ACT,10022,TIERNEY CREEK,104,CATTLE,4/21/1993,6/21/1993,ACTIVE,100,212
LLNVB01000,MOUNT LEWIS FO,2703964,10/30/2013,10/29/2023,FLPMA 402(C)(2)/APPROP ACT,10022,TIERNEY CREEK,104,CATTLE,4/21/1993,6/21/1993,ACTIVE,100,212
LLNVB01000,MOUNT LEWIS FO,2703964,10/30/2013,10/29/2023,FLPMA 402(C)(2)/APPROP ACT,10022,TIERNEY CREEK,203,CATTLE,6/18/1993,6/20/1993,ACTIVE,100,20
LLNVB01000,MOUNT LEWIS FO,2703964,10/30/2013,10/29/2023,FLPMA 402(C)(2)/APPROP ACT,10022,TIERNEY CREEK,33,CATTLE,5/1/1993,7/31/1993,ACTIVE,100,100
LLNVB01000,MOUNT LEWIS FO,2703974,03/01/2016,02/28/2026,FLPMA 402(C)(2)/APPROP ACT,10003,CARICO LAKE,1511,SHEEP,3/1/2016,5/31/2016,ACTIVE,100,914
LLNVB01000,MOUNT LEWIS FO,2703974,03/01/2016,02/28/2026,FLPMA 402(C)(2)/APPROP ACT,10003,CARICO LAKE,493,SHEEP,4/1/2016,6/30/2016,ACTIVE,100,295
LLNVB01000,MOUNT LEWIS FO,2703975,01/01/2014,12/31/2023,FLPMA 402(C)(2)/APPROP ACT,02145,NORTH BUFFALO,2115,SHEEP,11/1/2014,2/28/2015,ACTIVE,100,1669
LLNVB01000,MOUNT LEWIS FO,2703975,01/01/2014,12/31/2023,FLPMA 402(C)(2)/APPROP ACT,02145,NORTH BUFFALO,2115,SHEEP,3/1/2014,3/31/2014,ACTIVE,100,431
LLNVB01000,MOUNT LEWIS FO,2703975,01/01/2014,12/31/2023,FLPMA 402(C)(2)/APPROP ACT,10002,COPPER CANYON,1009,SHEEP,11/1/2014,2/28/2015,ACTIVE,100,796
LLNVB01000,MOUNT LEWIS FO,2703975,01/01/2014,12/31/2023,FLPMA 402(C)(2)/APPROP ACT,10002,COPPER CANYON,1009,SHEEP,3/1/2014,3/31/2014,ACTIVE,100,206
LLNVB01000,MOUNT LEWIS FO,2703977,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,10039,FLYNN/PARMAN INDIV.,158,CATTLE,3/15/2008,11/30/2008,ACTIVE,100,1356
LLNVB01000,MOUNT LEWIS FO,2703977,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,10044,PARMAN INDIVIDUAL,5,CATTLE,3/15/2008,11/30/2008,ACTIVE,100,43
LLNVB01000,MOUNT LEWIS FO,2703977,03/01/2014,02/28/2024,FLPMA 402(C)(2)/APPROP ACT,10069,JIGGS,84,CATTLE,3/15/2008,11/30/2008,ACTIVE,100,721
LLNVB01000,MOUNT LEWIS FO,2704013,08/19/2014,08/18/2024,,10031,ARAMBEL,950,SHEEP,5/1/2008,10/31/2008,ACTIVE,100,1149
LLNVB01000,MOUNT LEWIS FO,2704013,08/19/2014,08/18/2024,,10031,ARAMBEL,983,SHEEP,4/15/2008,5/15/2008,ACTIVE,100,200
LLNVB01000,MOUNT LEWIS FO,2704061,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,05465,SOUTH BUCKHORN,73,CATTLE,3/1/2011,10/31/2011,ACTIVE,100,588
LLNVB01000,MOUNT LEWIS FO,2704061,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,05465,SOUTH BUCKHORN,7,CATTLE,4/1/2011,4/30/2011,ACTIVE,100,7
LLNVB01000,MOUNT LEWIS FO,2704061,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,10006,GRASS VALLEY,2,CATTLE,1/1/2016,1/31/2016,ACTIVE,100,2
LLNVB01000,MOUNT LEWIS FO,2704061,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,10006,GRASS VALLEY,6,CATTLE,4/1/2001,4/30/2001,ACTIVE,100,6
LLNVB01000,MOUNT LEWIS FO,2704061,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,10006,GRASS VALLEY,146,CATTLE,7/1/2015,1/31/2016,ACTIVE,100,1032
LLNVB01000,MOUNT LEWIS FO,2704061,03/01/2015,02/28/2025,FLPMA 402(C)(2)/APPROP ACT,10006,GRASS VALLEY,349,CATTLE,4/1/2001,1/31/2002,ACTIVE,100,3511
LLNVB01000,MOUNT LEWIS FO,2704073,04/27/2015,04/26/2025,FLPMA 402(C)(2)/APPROP ACT,10032,BLACK POINT,318,CATTLE,5/1/2015,11/30/2015,ACTIVE,99,2215
LLNVB01000,MOUNT LEWIS FO,2704073,04/27/2015,04/26/2025,FLPMA 402(C)(2)/APPROP ACT,10032,BLACK POINT,1751,SHEEP,5/1/2015,10/31/2015,ACTIVE,99,2097
LLNVB01000,MOUNT LEWIS FO,2704077,06/15/2015,06/14/2025,,10043,LUCKY C,290,CATTLE,4/15/2015,2/28/2016,ACTIVE,100,3051
