Adm State,Admin Office,Field Office,Allotment Number,Allotment Name,Available For Grazing,Grazing Decision,Public Acres,Amp Text,Amp Implement Date,Management Stat Text,Auth No,Permitted Aums,Suspended Aums,Susp Use Temp
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00038,SAN LUIS COMMUNITY,Y,,"5,039",AMP IMPLEMENTED,03/01/1972,MAINTAIN CATEGORY,3000581,152,0,152
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00038,SAN LUIS COMMUNITY,Y,,"5,039",AMP IMPLEMENTED,03/01/1972,MAINTAIN CATEGORY,3022278,78,0,78
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00038,SAN LUIS COMMUNITY,Y,,"5,039",AMP IMPLEMENTED,03/01/1972,MAINTAIN CATEGORY,3022317,108,0,108
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00038,SAN LUIS COMMUNITY,Y,,"5,039",AMP IMPLEMENTED,03/01/1972,MAINTAIN CATEGORY,3023169,66,0,66
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00039,CACHULIE,Y,,"10,136",AMP IMPLEMENTED,06/01/1978,IMPROVE CATEGORY,3025193,"1,596",0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00040,LOST VALLEY COMMUNITY,Y,,"11,513",AMP IMPLEMENTED,02/01/1972,MAINTAIN CATEGORY,3000530,830,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00040,LOST VALLEY COMMUNITY,Y,,"11,513",AMP IMPLEMENTED,02/01/1972,MAINTAIN CATEGORY,3000559,108,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00040,LOST VALLEY COMMUNITY,Y,,"11,513",AMP IMPLEMENTED,02/01/1972,MAINTAIN CATEGORY,3000641,"1,405",0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00041,CERRO CUATE,Y,,"2,606",AMP IMPLEMENTED,09/01/1978,MAINTAIN CATEGORY,3024526,409,0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00042,AZABACHE,Y,,"12,537",,,IMPROVE CATEGORY,3025367,"1,722",187,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00043,CHICO CROSSING COMMUNITY,Y,,"13,381",,,IMPROVE CATEGORY,3000613,"1,643",0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00043,CHICO CROSSING COMMUNITY,Y,,"13,381",,,IMPROVE CATEGORY,3000615,246,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00044,CABEZON PEAK COMMUNITY,Y,,"3,929",,,MAINTAIN CATEGORY,3000590,215,0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00044,CABEZON PEAK COMMUNITY,Y,,"3,929",,,MAINTAIN CATEGORY,3024329,179,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00044,CABEZON PEAK COMMUNITY,Y,,"3,929",,,MAINTAIN CATEGORY,3026973,205,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00045,ARROYO ALAMITO,Y,,"3,710",AMP IMPLEMENTED,03/01/1979,IMPROVE CATEGORY,3024260,783,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00046,SAN YSIDRO PASTURE COMMUNITY,Y,,"5,110",,,IMPROVE CATEGORY,3000233,492,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00046,SAN YSIDRO PASTURE COMMUNITY,Y,,"5,110",,,IMPROVE CATEGORY,3000550,168,24,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00046,SAN YSIDRO PASTURE COMMUNITY,Y,,"5,110",,,IMPROVE CATEGORY,3000553,192,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00047,GUADALUPE,Y,,"5,816",,,IMPROVE CATEGORY,3000510,580,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00048,MESA CORTADA,Y,,"10,992",,,IMPROVE CATEGORY,3000626,"1,436",,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00049,EL BANQUITO,Y,,"14,725",,,IMPROVE CATEGORY,3025468,"1,656",180,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00050,IGNACIO CHAVEZ GRANT COMMUNITY,Y,,"26,031",,,IMPROVE CATEGORY,3022956,"1,440",0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00050,IGNACIO CHAVEZ GRANT COMMUNITY,Y,,"26,031",,,IMPROVE CATEGORY,3024344,373,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00051,CERRO SALADO,Y,,"10,160",,,MAINTAIN CATEGORY,3000629,"1,176",0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00053,CANON DEL CAMINO,Y,,"3,580",AMP IMPLEMENTED,01/01/1989,IMPROVE CATEGORY,3027316,544,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00055,CORRALES TIERRA,Y,,784,,,MAINTAIN CATEGORY,3000514,120,0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00056,PIPELINE,Y,,"9,239",,,IMPROVE CATEGORY,3000538,370,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00057,CUCHO ARROYO,Y,,"4,757",,,MAINTAIN CATEGORY,3026777,384,0,16
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00058,MIGHTY MITE,Y,,"1,171",AMP IMPLEMENTED,10/01/1973,CUSTODIAL CATEGORY,3026777,125,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00059,RIO SALADO,Y,,"1,100",,,MAINTAIN CATEGORY,3027050,146,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00060,ROCK HOUSE COMMUNITY,Y,,"8,743",,,MAINTAIN CATEGORY,3000653,388,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00060,ROCK HOUSE COMMUNITY,Y,,"8,743",,,MAINTAIN CATEGORY,3024259,45,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00060,ROCK HOUSE COMMUNITY,Y,,"8,743",,,MAINTAIN CATEGORY,3024787,0,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00061,WILSON CANYON,Y,,"1,231",AMP IMPLEMENTED,01/30/1996,IMPROVE CATEGORY,3000539,240,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00062,CANON TAPIA,Y,,"1,459",,,MAINTAIN CATEGORY,3000512,191,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00063,TAPIA ARROYO,Y,,"1,340",,,CUSTODIAL CATEGORY,3000628,160,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00064,SAN YSIDRO COMMUNITY,Y,,"4,064",AMP IMPLEMENTED,06/01/1973,CUSTODIAL CATEGORY,3000551,36,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00064,SAN YSIDRO COMMUNITY,Y,,"4,064",AMP IMPLEMENTED,06/01/1973,CUSTODIAL CATEGORY,3024610,72,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00064,SAN YSIDRO COMMUNITY,Y,,"4,064",AMP IMPLEMENTED,06/01/1973,CUSTODIAL CATEGORY,3026777,119,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00065,LONG RIDGE,Y,,"2,514",,,MAINTAIN CATEGORY,3024261,311,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00066,LA JARA,Y,,"4,459",,,IMPROVE CATEGORY,,,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00067,CANON DEL PUENTE,Y,,520,AMP IMPLEMENTED,03/01/1995,MAINTAIN CATEGORY,3024029,47,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00068,SOUTH DIVIDE COMMUNITY,Y,,"2,705",AMP IMPLEMENTED,03/01/1979,IMPROVE CATEGORY,3000573,222,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00068,SOUTH DIVIDE COMMUNITY,Y,,"2,705",AMP IMPLEMENTED,03/01/1979,IMPROVE CATEGORY,3000602,144,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00069,MIDDLE SAN LUIS,Y,,"1,306",,,MAINTAIN CATEGORY,3000548,84,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00070,SOUTH SAN LUIS,Y,,928,,,CUSTODIAL CATEGORY,3000583,108,0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00071,AGUA BONITA,Y,,"1,500",,,MAINTAIN CATEGORY,3000656,300,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00072,JONES CANYON COMMUNITY,Y,,"5,237",,,IMPROVE CATEGORY,3000599,185,28,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00072,JONES CANYON COMMUNITY,Y,,"5,237",,,IMPROVE CATEGORY,3000601,388,100,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00073,POZO SECO,Y,,"1,887",,,IMPROVE CATEGORY,3000531,204,0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00074,PULA PASTURE COMMUNITY,Y,,"6,978",,,IMPROVE CATEGORY,3025816,552,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00074,PULA PASTURE COMMUNITY,Y,,"6,978",,,IMPROVE CATEGORY,3026771,828,0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00075,VALLE (CHAMISA),Y,,"2,865",,,CUSTODIAL CATEGORY,3025192,444,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00076,SALTY FLATS,Y,,411,,,CUSTODIAL CATEGORY,3024160,65,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00110,AGUA SOLADO,Y,,"3,135",AMP IMPLEMENTED,10/01/1986,IMPROVE CATEGORY,3024028,416,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00111,CANADA ALAMOS,Y,,"4,603",,,IMPROVE CATEGORY,3000645,660,0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00112,PINO SPRING,Y,,"2,262",,,IMPROVE CATEGORY,3017745,422,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00113,COCINA,Y,,"4,589",,,IMPROVE CATEGORY,3000644,792,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00114,APACHE,Y,,846,,,CUSTODIAL CATEGORY,3000561,52,18,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00116,CANADA DEL OJO,Y,,"6,255",,,IMPROVE CATEGORY,3000572,738,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00118,ORTIZ MOUNTAIN,Y,,"5,205",,,MAINTAIN CATEGORY,3025754,600,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00119,TONQUE ARROYO,Y,,"1,472",,,CUSTODIAL CATEGORY,,,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00120,TEJON,Y,,60,,,MAINTAIN CATEGORY,3000674,12,0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00122,TENT ROCKS,N,CLOSED - NLCS PROC,"2,080",,,IMPROVE CATEGORY,,,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00123,PERALTA,N,CLOSED - NLCS PROC,"2,528",,,IMPROVE CATEGORY,,,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00142,CERRO COCHINO,Y,,158,,,IMPROVE CATEGORY,3025876,24,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00156,BIG SANDY WASH,Y,,"2,880",,,MAINTAIN CATEGORY,3000637,331,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00201,CERRITOS DE JASPE,Y,,"9,138",,,MAINTAIN CATEGORY,3000701,"1,499",,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00202,BRIGHTS WELL,Y,,304,,,MAINTAIN CATEGORY,3000702,48,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00203,EL MALPAIS,Y,,"135,206",AMP IMPLEMENTED,01/15/2001,IMPROVE CATEGORY,3026817,"16,908",0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00204,LAVA ALLOTMENT,Y,,"1,980",,,MAINTAIN CATEGORY,3025348,302,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00205,LOS PILARES,Y,,"13,998",AMP IMPLEMENTED,09/30/1993,IMPROVE CATEGORY,3000502,"1,521",,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00206,LITTLE HOLE IN WALL,Y,,320,,,MAINTAIN CATEGORY,3000706,36,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00207,CERRO BRILLANTE,Y,,"21,760",AMP IMPLEMENTED,03/01/1997,IMPROVE CATEGORY,3000707,"3,573",0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00208,LOMA MONTOSA,Y,,"7,880",,,IMPROVE CATEGORY,3025497,949,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00210,LOS CERROS,Y,,"41,029",AMP PROPOSED,03/01/1996,IMPROVE CATEGORY,3000710,0,0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00210,LOS CERROS,Y,,"41,029",AMP PROPOSED,03/01/1996,IMPROVE CATEGORY,3025322,"7,749",0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00211,VENTANA RIDGE,Y,,"3,013",,,MAINTAIN CATEGORY,3000711,204,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00212,MESA CARRIZO,Y,,"17,047",,,IMPROVE CATEGORY,3025798,"2,005",0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00214,COLD CANYON,Y,,714,,,MAINTAIN CATEGORY,3000713,84,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00215,CERRO VERDE,Y,,"27,242",,,IMPROVE CATEGORY,3025477,"3,091",0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00216,CERRO DEL ORO,Y,,"19,807",AMP IMPLEMENTED,03/01/1995,IMPROVE CATEGORY,3000710,"3,018",0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00217,HIDDEN MOUNTAIN,Y,,290,,,MAINTAIN CATEGORY,3000716,24,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00218,ARROYO COLORADO,Y,,"46,910",AMP IMPLEMENTED,01/01/1989,IMPROVE CATEGORY,3000705,"5,549",,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00219,ARROYO LUCERO,Y,,"12,995",AMP IMPLEMENTED,01/01/1989,IMPROVE CATEGORY,3000718,"1,365",,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00220,TSIDU-WEZA,Y,,323,,,CUSTODIAL CATEGORY,3000719,81,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00221,PETOCH WASH,Y,,"4,235",,,MAINTAIN CATEGORY,3000720,669,0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00222,CHICAL,Y,,"1,600",,,CUSTODIAL CATEGORY,3000723,180,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00225,MYSTERY MOUNTAIN,Y,,130,,,CUSTODIAL CATEGORY,3000413,12,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00226,CERRO ENCIERRO,Y,,640,,,MAINTAIN CATEGORY,3000429,72,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00228,CHAVEZ DRAW,Y,,40,,,CUSTODIAL CATEGORY,3000564,12,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00229,ESPINOSO,Y,,120,,,CUSTODIAL CATEGORY,3000700,12,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00230,RIM ROCK,Y,,"1,360",,,IMPROVE CATEGORY,3026826,99,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00231,SANDY PASTURE,Y,,"1,281",,,MAINTAIN CATEGORY,3026846,151,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00330,BADLAND HILLS,Y,,898,,,CUSTODIAL CATEGORY,3025714,72,0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00331,HATCH SPRING,Y,,290,,,CUSTODIAL CATEGORY,3024433,60,0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00332,JICARILLA,Y,,270,,,CUSTODIAL CATEGORY,3026742,60,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00333,RUNNING WATER,Y,,360,,,CUSTODIAL CATEGORY,3000884,54,0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00334,ARROYO,Y,,230,,,CUSTODIAL CATEGORY,3000826,24,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00335,SOLADO CREEK,Y,,120,,,CUSTODIAL CATEGORY,3000803,12,0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00336,E. MORA,N,CLOSED - LUP DECISION,88,,,CUSTODIAL CATEGORY,,,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00337,LA CUARENTA,Y,,40,,,CUSTODIAL CATEGORY,3000825,14,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00338,ZUNI CANYON,Y,,480,,,CUSTODIAL CATEGORY,3025285,48,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00340,VALLECITOS,Y,,80,,,CUSTODIAL CATEGORY,3000831,24,0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00341,MADERA,Y,,60,,,CUSTODIAL CATEGORY,3000851,24,0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00342,SANTOS NINOS,Y,,80,,,CUSTODIAL CATEGORY,3025366,24,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00343,BLACK BEAR,Y,,54,,,CUSTODIAL CATEGORY,3000829,12,0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00344,NARANJO PASTURE,Y,,60,,,CUSTODIAL CATEGORY,3000830,24,0,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00345,LAGUNA BONITA,Y,,160,,,CUSTODIAL CATEGORY,3025436,36,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00347,RITO DE LOS PINOS,Y,,40,,,CUSTODIAL CATEGORY,3000868,12,,
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00348,RIVER,Y,,40,,,CUSTODIAL CATEGORY,3000816,12,0,0
NM,LLNMA01000,RIO PUERCO FIELD OFFICE,00349,LA JARA CREEK,Y,,40,,,CUSTODIAL CATEGORY,3000621,12,,
