Adm State,Admin Office,Field Office,Allotment Number,Allotment Name,Available For Grazing,Grazing Decision,Public Acres,Amp Text,Amp Implement Date,Management Stat Text,Auth No,Permitted Aums,Suspended Aums,Susp Use Temp
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00078,AIRPORT,Y,,"1,759",,,MAINTAIN CATEGORY,0402984,207,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00079,FAY CANYON,Y,,575,,,CUSTODIAL CATEGORY,0401201,64,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00080,SMITH CANYON,Y,,"2,760",,,MAINTAIN CATEGORY,,,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00081,NELLIE'S NIPPLE,Y,,"3,885",,,MAINTAIN CATEGORY,0404050,528,0,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00082,SHORT CANYON,Y,,"3,260",AMP IMPLEMENTED,04/01/1986,MAINTAIN CATEGORY,0401206,150,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00083,LYNCH CANYON,Y,,"1,040",,,CUSTODIAL CATEGORY,0401201,64,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00084,CYRUS CANYON,Y,,"2,236",,,MAINTAIN CATEGORY,0401216,225,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00085,COOKS PEAK,Y,,"2,111",,,CUSTODIAL CATEGORY,0403213,217,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00086,CHOLLA CANYON,Y,,"4,572",AMP IMPLEMENTED,03/01/1974,MAINTAIN CATEGORY,0403556,"1,825",,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00087,HAVILAH BASIN,Y,,"4,862",,,MAINTAIN CATEGORY,0400061,356,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00087,HAVILAH BASIN,Y,,"4,862",,,MAINTAIN CATEGORY,0403244,15,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00088,SALES CREEK,Y,,40,,,CUSTODIAL CATEGORY,0401064,50,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00089,BODFISH,Y,,114,,,CUSTODIAL CATEGORY,0401211,14,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00090,WAGY FLAT,Y,,"10,138",AMP IMPLEMENTED,03/01/1969,MAINTAIN CATEGORY,0401220,360,161,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00091,SULPHUR RIDGE,Y,,506,,,CUSTODIAL CATEGORY,0400034,36,0,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00093,EAGLE'S NEST PEAK,Y,,680,,,CUSTODIAL CATEGORY,0401013,182,0,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00094,SOUTH COMB ROCKS,Y,,399,,,CUSTODIAL CATEGORY,0400032,100,0,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00095,PROGRESS GULCH,Y,,480,,,CUSTODIAL CATEGORY,0401079,80,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00096,MARICOPA,Y,,"5,979",,,IMPROVE CATEGORY,0401080,939,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00097,MC VAN OIL FIELD,Y,,200,,,CUSTODIAL CATEGORY,,,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00098,FRESNO RIVER,Y,,160,,,CUSTODIAL CATEGORY,0404072,25,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00098,FRESNO RIVER,Y,,160,,,CUSTODIAL CATEGORY,0404073,11,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00099,BITTERCREEK DRAINAGE,Y,,240,,,CUSTODIAL CATEGORY,0401082,60,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00100,DRY CREEK,Y,,160,,,CUSTODIAL CATEGORY,0403786,20,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00102,BURNT POINT,Y,,"1,493",,,MAINTAIN CATEGORY,0403787,79,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00103,MILK RANCH PEAK,Y,,"1,652",,,CUSTODIAL CATEGORY,0401084,133,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00104,WASH BURN COVE,Y,,628,,,MAINTAIN CATEGORY,0400031,118,0,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00106,WESTERN MINERALS RD.,Y,,"1,540",,,MAINTAIN CATEGORY,0403782,308,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00107,CIENAGA CANYON,Y,,"1,902",,,MAINTAIN CATEGORY,0403784,380,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00108,PASO ROBLES,Y,,20,,,CUSTODIAL CATEGORY,0403882,3,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00111,SAND CANYON,Y,,"2,702",,,IMPROVE CATEGORY,0400029,431,0,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00113,JOHNS PEAK,Y,,"1,020",,,CUSTODIAL CATEGORY,0401094,168,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00114,EAST KLIPSTEIN,Y,,90,,,CUSTODIAL CATEGORY,0401095,18,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00115,POWERLINE,Y,,95,,,MAINTAIN CATEGORY,,,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00116,DEVILS GULCH,Y,,600,,,MAINTAIN CATEGORY,0403973,120,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00117,RED MOUNTAIN,Y,,"7,317",,,MAINTAIN CATEGORY,,,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00118,SCODIE MEADOW,Y,,"6,890",,,MAINTAIN CATEGORY,,,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00119,BALD EAGLE PEAK,Y,,"2,400",,,MAINTAIN CATEGORY,0400061,168,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00120,SPANISH NEEDLE CREEK,Y,,"3,160",AMP IMPLEMENTED,03/01/1988,MAINTAIN CATEGORY,0401223,40,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00123,CANEBRAKE,Y,,"8,238",AMP IMPLEMENTED,03/01/1988,MAINTAIN CATEGORY,0403613,952,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00124,LONG VALLEY,Y,,"17,687",AMP IMPLEMENTED,03/01/1988,MAINTAIN CATEGORY,0403613,226,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00125,KENNEDY LAMONT,Y,,"44,296",AMP IMPLEMENTED,03/01/1988,MAINTAIN CATEGORY,0401219,378,0,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00126,LOWER KENNEDY TABLE,Y,,105,AMP IMPLEMENTED,11/14/1985,MAINTAIN CATEGORY,0401036,30,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00128,LWR HIDDENVALLEY RCH,Y,,"1,331",,,MAINTAIN CATEGORY,0403548,326,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00129,BIG SANDY,Y,,813,AMP IMPLEMENTED,01/05/1977,MAINTAIN CATEGORY,0403839,225,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00130,SMALLEY ROAD,Y,,540,AMP IMPLEMENTED,08/03/2004,MAINTAIN CATEGORY,0401049,224,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00136,FOWLER MOUNTAIN,Y,,280,,,MAINTAIN CATEGORY,0401049,120,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00149,SOUTH FORK KERN RIVER,Y,,800,,,CUSTODIAL CATEGORY,0401219,20,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,00157,WHEELER RIDGE,Y,,320,,,CUSTODIAL CATEGORY,0400074,96,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,03464,FRANCISCAN CREEK,Y,,800,,,MAINTAIN CATEGORY,0401066,177,0,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,03655,WOOD CANYON,Y,,204,,,MAINTAIN CATEGORY,0401020,5,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,03718,BUENA VISTA,Y,,311,,,MAINTAIN CATEGORY,0403632,62,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,03719,VISTA DEL MAR,Y,,165,,,CUSTODIAL CATEGORY,,,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,03720,KLAU MINE,Y,,12,,,CUSTODIAL CATEGORY,,,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,03750,SAN JOAQUIN RIVER SLOPE,Y,,857,AMP IMPLEMENTED,11/14/1985,MAINTAIN CATEGORY,0401036,240,0,0
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,04295,ATWELL ISLAND,Y,,"7,900",,,IMPROVE CATEGORY,,,,
CA,LLCAC06000,BAKERSFIELD FIELD OFFICE,99999,UNALLOTED LANDS,Y,,320,,,UNCLASSIFIED,,,,
CA,LLCAC06900,CARRIZO PLAIN NATIONAL MONUMENT,00018,WASHBURN RANCH,Y,,"6,804",CMP IMPLEMENTED,04/10/2010,IMPROVE CATEGORY,0401028,"3,693",0,0
CA,LLCAC06900,CARRIZO PLAIN NATIONAL MONUMENT,00022,MC KITTRICK SUMMIT,Y,,331,,,CUSTODIAL CATEGORY,0401021,84,0,0
CA,LLCAC06900,CARRIZO PLAIN NATIONAL MONUMENT,00026,PAINTED ROCK,Y,,"7,570",CMP IMPLEMENTED,04/10/2010,IMPROVE CATEGORY,0401043,"3,660",0,0
CA,LLCAC06900,CARRIZO PLAIN NATIONAL MONUMENT,00029,KCL,Y,,"25,783",CMP IMPLEMENTED,04/10/2010,IMPROVE CATEGORY,0401029,"13,070",0,0
CA,LLCAC06900,CARRIZO PLAIN NATIONAL MONUMENT,00031,SULPHUR CANYON,Y,,"17,084",,,IMPROVE CATEGORY,0403811,"1,341",0,0
CA,LLCAC06900,CARRIZO PLAIN NATIONAL MONUMENT,00043,GOODWIN RANCH,Y,,"5,800",CMP IMPLEMENTED,04/10/2010,IMPROVE CATEGORY,0401043,"1,842",0,0
CA,LLCAC06900,CARRIZO PLAIN NATIONAL MONUMENT,00044,SELBY RANCH,Y,,"26,560",,,IMPROVE CATEGORY,0403811,"1,341",0,0
CA,LLCAC06900,CARRIZO PLAIN NATIONAL MONUMENT,00046,SAUCITO RANCH,Y,,"3,757",CMP IMPLEMENTED,04/10/2010,IMPROVE CATEGORY,0401025,558,0,0
CA,LLCAC06900,CARRIZO PLAIN NATIONAL MONUMENT,00053,TEMBLOR-CALIENTE,Y,,"55,103",CMP IMPLEMENTED,04/10/2010,IMPROVE CATEGORY,0401051,"28,135",0,0
CA,LLCAC06900,CARRIZO PLAIN NATIONAL MONUMENT,00070,CARRIZO RANCH,Y,,"5,477",CMP IMPLEMENTED,04/10/2010,IMPROVE CATEGORY,0401078,"1,680",0,0
CA,LLCAC06900,CARRIZO PLAIN NATIONAL MONUMENT,00092,PHELAN,Y,,"4,755",CMP IMPLEMENTED,04/10/2010,IMPROVE CATEGORY,0401033,"4,200",0,0
CA,LLCAC06900,CARRIZO PLAIN NATIONAL MONUMENT,03945,GARCIA RANCH,Y,,"1,045",CMP IMPLEMENTED,04/10/2010,IMPROVE CATEGORY,0403729,261,0,0
CA,LLCAC07000,BISHOP FO,06007,VOLCANIC TABLELANDS,Y,,"44,006",,,CUSTODIAL CATEGORY,0401615,"2,685",0,0
CA,LLCAC07000,BISHOP FO,06007,VOLCANIC TABLELANDS,Y,,"44,006",,,CUSTODIAL CATEGORY,0401649,306,,
CA,LLCAC07000,BISHOP FO,06012,ZURICH,Y,,"8,839",,,CUSTODIAL CATEGORY,0401611,392,,
CA,LLCAC07000,BISHOP FO,06013,OWENS VALLEY,Y,,"1,764",,,CUSTODIAL CATEGORY,0401611,116,,
CA,LLCAC07000,BISHOP FO,06015,SAWMILL CREEK,Y,,"2,082",,,CUSTODIAL CATEGORY,0401606,24,,
CA,LLCAC07000,BISHOP FO,06016,OWENS VALLEY COMMON,Y,,640,,,CUSTODIAL CATEGORY,0401611,32,,
CA,LLCAC07000,BISHOP FO,06018,HOT CREEK,Y,,"6,203",CMP IMPLEMENTED,02/26/1998,MAINTAIN CATEGORY,0401611,445,0,0
CA,LLCAC07000,BISHOP FO,06019,WEST CRATER MOUNTAIN,Y,,"6,540",,,MAINTAIN CATEGORY,0401629,331,0,
CA,LLCAC07000,BISHOP FO,06020,LITTLE ROUND VALLEY,Y,,"1,118",,,CUSTODIAL CATEGORY,0401651,43,,
CA,LLCAC07000,BISHOP FO,06021,SHANNON CYN BAKER CR,Y,,"3,000",,,CUSTODIAL CATEGORY,0401616,90,0,
CA,LLCAC07000,BISHOP FO,06022,WILFRED CREEK,Y,,"6,965",CMP IMPLEMENTED,02/26/1998,IMPROVE CATEGORY,0401616,295,0,0
CA,LLCAC07000,BISHOP FO,06023,BLACK MINE,Y,,"1,658",,,CUSTODIAL CATEGORY,0401616,47,,
CA,LLCAC07000,BISHOP FO,06024,HAMMIL VALLEY,Y,,"41,320",,,IMPROVE CATEGORY,0401614,"1,964",0,0
CA,LLCAC07000,BISHOP FO,06025,MARBLE CREEK,Y,,"14,791",,,IMPROVE CATEGORY,0401614,845,26,0
CA,LLCAC07000,BISHOP FO,06026,MATHIEU,Y,,"1,950",,,CUSTODIAL CATEGORY,0401614,50,0,0
CA,LLCAC07000,BISHOP FO,06027,ADOBE VALLEY,Y,,"24,043",AMP IMPLEMENTED,06/01/1967,IMPROVE CATEGORY,0401614,408,0,0
CA,LLCAC07000,BISHOP FO,06027,ADOBE VALLEY,Y,,"24,043",AMP IMPLEMENTED,06/01/1967,IMPROVE CATEGORY,0403982,987,0,0
CA,LLCAC07000,BISHOP FO,06028,BLACK LAKE,Y,,885,,,CUSTODIAL CATEGORY,0403982,41,0,0
CA,LLCAC07000,BISHOP FO,06030,CHALFANT VALLEY,Y,,"7,455",,,CUSTODIAL CATEGORY,0401620,217,,
CA,LLCAC07000,BISHOP FO,06031,POLETA CANYON,Y,,"2,345",,,CUSTODIAL CATEGORY,0401611,100,,
CA,LLCAC07000,BISHOP FO,06033,TINEMAHA,Y,,"3,681",,,CUSTODIAL CATEGORY,0401621,220,,
CA,LLCAC07000,BISHOP FO,06034,GRANITE MOUNTAIN,Y,,"20,608",,,MAINTAIN CATEGORY,0403861,594,0,0
CA,LLCAC07000,BISHOP FO,06036,ADOBE LAKE,Y,,"1,804",,,CUSTODIAL CATEGORY,0403644,100,0,0
CA,LLCAC07000,BISHOP FO,06037,SYMONS,Y,,"3,134",,,CUSTODIAL CATEGORY,0403644,127,0,0
CA,LLCAC07000,BISHOP FO,06038,BRAMLETTE,Y,,"33,308",,,IMPROVE CATEGORY,0400051,655,0,0
CA,LLCAC07000,BISHOP FO,06040,LAWS,N,OTHER,"3,065",,,CUSTODIAL CATEGORY,,,,
CA,LLCAC07000,BISHOP FO,06041,JEFFREY,Y,,"4,600",,,CUSTODIAL CATEGORY,0400075,257,0,0
CA,LLCAC07000,BISHOP FO,06042,ASH CREEK,Y,,"3,008",,,CUSTODIAL CATEGORY,0401628,243,,
CA,LLCAC07000,BISHOP FO,06043,CHALK BLUFF,Y,,"15,607",,,MAINTAIN CATEGORY,0401630,655,0,
CA,LLCAC07000,BISHOP FO,06044,LONG VALLEY,Y,,303,,,CUSTODIAL CATEGORY,0401630,12,0,
CA,LLCAC07000,BISHOP FO,06045,TOBACCO FLAT,Y,,380,,,CUSTODIAL CATEGORY,0401630,32,0,
CA,LLCAC07000,BISHOP FO,06046,ALABAMA HILLS,Y,,"65,234",AMP IMPLEMENTED,10/05/1990,MAINTAIN CATEGORY,0401612,"1,364",0,
CA,LLCAC07000,BISHOP FO,06047,RED MOUNTAIN,Y,,"4,871",,,MAINTAIN CATEGORY,0401616,304,,
CA,LLCAC07000,BISHOP FO,06048,WEST SANTA RITA,Y,,321,,,CUSTODIAL CATEGORY,0401630,8,0,
CA,LLCAC07000,BISHOP FO,06049,ABERDEEN,Y,,"4,279",,,CUSTODIAL CATEGORY,0401631,231,,
CA,LLCAC07000,BISHOP FO,06050,POVERTY HILLS,Y,,"4,354",,,MAINTAIN CATEGORY,0401631,78,,
CA,LLCAC07000,BISHOP FO,06051,WELLS MEADOW,Y,,"1,263",AMP IMPLEMENTED,06/01/1968,IMPROVE CATEGORY,0401632,129,,
CA,LLCAC07000,BISHOP FO,06053,LONE TREE,Y,,"3,559",,,CUSTODIAL CATEGORY,0401614,301,0,0
CA,LLCAC07000,BISHOP FO,06054,MONO LAKE,Y,,"8,536",,,MAINTAIN CATEGORY,0403861,537,0,0
